activity_year,census_tract,group,applications,denials,originations,orig_dollars
2018,17031062700,Latino/Hispanic,6,1,5,1125000.0
2018,17031062700,Other / Joint,1,0,1,505000.0
2018,17031062700,Race not available,24,3,16,14650000.0
2018,17031062700,White (non-Hispanic),85,7,74,40750000.0
2018,17031062800,Asian,7,3,4,1790000.0
2018,17031062800,Black,1,0,1,855000.0
2018,17031062800,Latino/Hispanic,4,3,1,225000.0
2018,17031062800,Other / Joint,10,0,9,4425000.0
2018,17031062800,Race not available,34,2,31,20835000.0
2018,17031062800,White (non-Hispanic),111,14,95,51115000.0
2018,17031062900,Asian,4,0,4,2270000.0
2018,17031062900,Latino/Hispanic,4,0,4,1110000.0
2018,17031062900,Other / Joint,2,1,1,295000.0
2018,17031062900,Race not available,33,1,32,25150000.0
2018,17031062900,White (non-Hispanic),112,17,94,39820000.0
2018,17031063000,Asian,5,0,5,835000.0
2018,17031063000,Latino/Hispanic,6,1,5,2135000.0
2018,17031063000,Other / Joint,1,0,1,435000.0
2018,17031063000,Race not available,14,2,12,25180000.0
2018,17031063000,White (non-Hispanic),67,13,54,17850000.0
2018,17031063100,Asian,5,0,5,2245000.0
2018,17031063100,Black,1,0,1,385000.0
2018,17031063100,Latino/Hispanic,2,0,2,380000.0
2018,17031063100,Race not available,11,1,10,16990000.0
2018,17031063100,White (non-Hispanic),42,1,41,13905000.0
2018,17031063200,Asian,13,2,11,2815000.0
2018,17031063200,Black,1,0,1,105000.0
2018,17031063200,Latino/Hispanic,11,2,9,1525000.0
2018,17031063200,Other / Joint,4,0,3,895000.0
2018,17031063200,Race not available,20,5,15,6475000.0
2018,17031063200,White (non-Hispanic),126,16,108,25330000.0
2018,17031063301,Asian,3,0,3,915000.0
2018,17031063301,Black,1,0,1,355000.0
2018,17031063301,Other / Joint,1,0,1,115000.0
2018,17031063301,Race not available,7,0,7,71265000.0
2018,17031063301,White (non-Hispanic),30,4,24,7270000.0
2018,17031063302,Asian,11,2,9,2135000.0
2018,17031063302,Black,5,5,0,0.0
2018,17031063302,Latino/Hispanic,6,1,5,1535000.0
2018,17031063302,Other / Joint,4,2,2,340000.0
2018,17031063302,Race not available,15,2,13,6565000.0
2018,17031063302,White (non-Hispanic),76,12,63,17455000.0
2018,17031063303,Asian,8,0,8,970000.0
2018,17031063303,Latino/Hispanic,2,2,0,0.0
2018,17031063303,Other / Joint,1,1,0,0.0
2018,17031063303,White (non-Hispanic),24,3,21,4455000.0
2018,17031063400,Asian,12,2,10,4830000.0
2018,17031063400,Latino/Hispanic,2,0,2,690000.0
2018,17031063400,Other / Joint,1,0,1,505000.0
2018,17031063400,Race not available,20,3,17,33625000.0
2018,17031063400,White (non-Hispanic),45,8,37,14505000.0
2018,17031070101,Asian,8,1,7,2285000.0
2018,17031070101,Black,2,1,1,1005000.0
2018,17031070101,Latino/Hispanic,6,1,5,1145000.0
2018,17031070101,Other / Joint,2,0,2,500000.0
2018,17031070101,Race not available,5,2,3,485000.0
2018,17031070101,White (non-Hispanic),79,15,57,17365000.0
2018,17031070102,Asian,9,2,7,2765000.0
2018,17031070102,Latino/Hispanic,2,0,2,730000.0
2018,17031070102,Other / Joint,2,1,1,1275000.0
2018,17031070102,Race not available,17,1,15,16465000.0
2018,17031070102,White (non-Hispanic),48,8,39,19435000.0
2018,17031070103,Asian,1,0,1,265000.0
2018,17031070103,Race not available,3,0,3,15885000.0
2018,17031070103,White (non-Hispanic),10,3,7,2455000.0
2018,17031070200,Asian,8,1,7,4045000.0
2018,17031070200,Other / Joint,5,0,5,2465000.0
2018,17031070200,Race not available,18,2,16,21410000.0
2018,17031070200,White (non-Hispanic),76,13,62,36590000.0
2018,17031070300,Asian,12,1,11,6275000.0
2018,17031070300,Latino/Hispanic,1,0,1,1465000.0
2018,17031070300,Other / Joint,5,0,5,2705000.0
2018,17031070300,Race not available,29,6,22,19400000.0
2018,17031070300,White (non-Hispanic),109,19,90,42700000.0
2018,17031070400,Asian,8,1,7,4905000.0
2018,17031070400,Other / Joint,7,0,6,4160000.0
2018,17031070400,Race not available,19,1,18,14730000.0
2018,17031070400,White (non-Hispanic),89,10,77,43515000.0
2018,17031070500,Asian,8,1,7,4315000.0
2018,17031070500,Black,4,3,0,0.0
2018,17031070500,Other / Joint,6,1,5,3105000.0
2018,17031070500,Race not available,16,0,16,13360000.0
2018,17031070500,White (non-Hispanic),104,13,90,46560000.0
2018,17031070600,Asian,17,1,16,7800000.0
2018,17031070600,Black,2,0,2,860000.0
2018,17031070600,Latino/Hispanic,4,1,3,955000.0
2018,17031070600,Other / Joint,2,0,2,720000.0
2018,17031070600,Race not available,31,3,28,16280000.0
2018,17031070600,White (non-Hispanic),118,19,98,47800000.0
2018,17031070700,Asian,17,2,15,8055000.0
2018,17031070700,Black,7,0,7,3435000.0
2018,17031070700,Latino/Hispanic,9,2,6,1910000.0
2018,17031070700,Other / Joint,6,0,6,2880000.0
2018,17031070700,Race not available,20,3,17,6945000.0
2018,17031070700,White (non-Hispanic),125,24,100,42970000.0
2018,17031071000,Asian,5,0,5,6015000.0
2018,17031071000,Latino/Hispanic,1,0,1,275000.0
2018,17031071000,Other / Joint,1,0,1,755000.0
2018,17031071000,Race not available,20,0,18,19730000.0
2018,17031071000,White (non-Hispanic),70,10,58,38330000.0
2018,17031071100,Asian,1,0,1,1005000.0
2018,17031071100,Black,1,0,1,285000.0
2018,17031071100,Other / Joint,3,0,3,3295000.0
2018,17031071100,Race not available,18,3,14,12870000.0
2018,17031071100,White (non-Hispanic),62,9,51,36355000.0
2018,17031071200,Asian,8,1,7,3835000.0
2018,17031071200,Other / Joint,6,0,6,2920000.0
2018,17031071200,Race not available,11,3,8,8250000.0
2018,17031071200,White (non-Hispanic),68,7,58,31770000.0
2018,17031071300,Asian,15,3,12,8990000.0
2018,17031071300,Latino/Hispanic,3,1,2,400000.0
2018,17031071300,Other / Joint,1,0,1,1675000.0
2018,17031071300,Race not available,19,7,11,6995000.0
2018,17031071300,White (non-Hispanic),104,15,86,40740000.0
2018,17031071400,Asian,8,1,7,1935000.0
2018,17031071400,Black,2,1,1,205000.0
2018,17031071400,Latino/Hispanic,3,1,2,290000.0
2018,17031071400,Other / Joint,2,0,2,540000.0
2018,17031071400,Race not available,20,7,13,5205000.0
2018,17031071400,White (non-Hispanic),103,14,85,37085000.0
2018,17031071500,Asian,15,5,10,3650000.0
2018,17031071500,Black,2,0,2,180000.0
2018,17031071500,Latino/Hispanic,2,0,1,665000.0
2018,17031071500,Other / Joint,2,0,2,940000.0
2018,17031071500,Race not available,28,3,25,21325000.0
2018,17031071500,White (non-Hispanic),119,26,91,35325000.0
2018,17031071600,Asian,5,0,5,2765000.0
2018,17031071600,Black,1,0,1,45000.0
2018,17031071600,Race not available,9,2,7,4285000.0
2018,17031071600,White (non-Hispanic),59,10,47,29675000.0
2018,17031071700,Asian,7,2,5,1975000.0
2018,17031071700,Latino/Hispanic,4,1,3,1505000.0
2018,17031071700,Other / Joint,4,0,4,3350000.0
2018,17031071700,Race not available,8,1,7,1945000.0
2018,17031071700,White (non-Hispanic),44,10,34,15890000.0
2018,17031071800,Asian,4,0,4,1860000.0
2018,17031071800,Black,2,2,0,0.0
2018,17031071800,Other / Joint,2,0,1,405000.0
2018,17031071800,Race not available,9,1,7,14045000.0
2018,17031071800,White (non-Hispanic),62,9,53,52835000.0
2018,17031080100,Asian,8,3,5,3145000.0
2018,17031080100,Black,3,1,2,780000.0
2018,17031080100,Latino/Hispanic,2,0,2,1180000.0
2018,17031080100,Other / Joint,1,0,1,455000.0
2018,17031080100,Race not available,32,4,26,15790000.0
2018,17031080100,White (non-Hispanic),151,28,122,56880000.0
2018,17031080201,Asian,12,2,10,1510000.0
2018,17031080201,Black,2,1,1,195000.0
2018,17031080201,Latino/Hispanic,5,3,2,370000.0
2018,17031080201,Other / Joint,6,1,4,640000.0
2018,17031080201,Race not available,26,7,19,16795000.0
2018,17031080201,White (non-Hispanic),128,22,105,30915000.0
2018,17031080202,Asian,16,4,12,5940000.0
2018,17031080202,Black,6,5,1,315000.0
2018,17031080202,Latino/Hispanic,9,1,8,1530000.0
2018,17031080202,Other / Joint,2,0,2,490000.0
2018,17031080202,Race not available,29,5,24,13200000.0
2018,17031080202,White (non-Hispanic),109,23,84,24950000.0
2018,17031080300,Asian,21,3,18,6080000.0
2018,17031080300,Black,11,4,7,2615000.0
2018,17031080300,Latino/Hispanic,4,2,2,790000.0
2018,17031080300,Other / Joint,3,1,2,770000.0
2018,17031080300,Race not available,46,11,35,37085000.0
2018,17031080300,White (non-Hispanic),157,23,129,45435000.0
2018,17031080400,Asian,15,1,14,4870000.0
2018,17031080400,Black,6,2,3,875000.0
2018,17031080400,Other / Joint,2,2,0,0.0
2018,17031080400,Race not available,24,7,15,6485000.0
2018,17031080400,White (non-Hispanic),72,9,60,23870000.0
2018,17031081000,Asian,11,4,7,1475000.0
2018,17031081000,Latino/Hispanic,2,0,2,490000.0
2018,17031081000,Other / Joint,1,0,1,5000.0
2018,17031081000,Race not available,24,8,15,73755000.0
2018,17031081000,White (non-Hispanic),60,15,44,16250000.0
2018,17031081100,Asian,7,1,5,875000.0
2018,17031081100,Black,2,0,2,4680000.0
2018,17031081100,Latino/Hispanic,2,0,2,1900000.0
2018,17031081100,Race not available,26,1,24,32580000.0
2018,17031081100,White (non-Hispanic),86,15,68,63750000.0
2018,17031081201,Asian,18,3,13,3585000.0
2018,17031081201,Black,4,0,4,680000.0
2018,17031081201,Latino/Hispanic,13,4,8,2590000.0
2018,17031081201,Other / Joint,5,0,5,975000.0
2018,17031081201,Race not available,21,3,18,10800000.0
2018,17031081201,White (non-Hispanic),109,25,83,43215000.0
2018,17031081202,Asian,9,3,6,5050000.0
2018,17031081202,Black,2,1,1,315000.0
2018,17031081202,Latino/Hispanic,3,0,3,655000.0
2018,17031081202,Other / Joint,3,0,3,2955000.0
2018,17031081202,Race not available,22,4,17,7315000.0
2018,17031081202,White (non-Hispanic),98,24,73,33175000.0
2018,17031081300,Asian,14,4,10,2110000.0
2018,17031081300,Black,4,1,3,585000.0
2018,17031081300,Latino/Hispanic,17,4,13,2895000.0
2018,17031081300,Other / Joint,4,1,3,825000.0
2018,17031081300,Race not available,38,10,27,11275000.0
2018,17031081300,White (non-Hispanic),138,31,103,43235000.0
2018,17031081401,Asian,14,3,10,2730000.0
2018,17031081401,Black,5,1,4,870000.0
2018,17031081401,Latino/Hispanic,1,0,1,5000.0
2018,17031081401,Other / Joint,3,2,1,185000.0
2018,17031081401,Race not available,9,1,8,2870000.0
2018,17031081401,White (non-Hispanic),64,16,48,18310000.0
2018,17031081402,Asian,21,3,18,6810000.0
2018,17031081402,Black,8,3,5,1555000.0
2018,17031081402,Latino/Hispanic,5,0,5,2315000.0
2018,17031081402,Other / Joint,9,0,9,2825000.0
2018,17031081402,Race not available,28,4,21,15535000.0
2018,17031081402,White (non-Hispanic),116,26,86,33950000.0
2018,17031081403,Asian,45,6,37,11755000.0
2018,17031081403,Black,8,4,4,1450000.0
2018,17031081403,Latino/Hispanic,4,1,3,525000.0
2018,17031081403,Other / Joint,4,1,2,2170000.0
2018,17031081403,Race not available,25,9,15,4675000.0
2018,17031081403,White (non-Hispanic),121,16,105,43975000.0
2018,17031081500,Asian,45,4,39,13505000.0
2018,17031081500,Black,3,0,3,1575000.0
2018,17031081500,Latino/Hispanic,6,1,5,1355000.0
2018,17031081500,Other / Joint,5,1,3,885000.0
2018,17031081500,Race not available,32,9,22,10820000.0
2018,17031081500,White (non-Hispanic),141,29,108,41940000.0
2018,17031081600,Asian,22,4,18,5340000.0
2018,17031081600,Black,2,0,2,1060000.0
2018,17031081600,Latino/Hispanic,5,3,2,460000.0
2018,17031081600,Other / Joint,2,0,2,310000.0
2018,17031081600,Race not available,28,15,12,2740000.0
2018,17031081600,White (non-Hispanic),70,16,53,15255000.0
2018,17031081700,Asian,27,2,25,5805000.0
2018,17031081700,Black,1,0,1,595000.0
2018,17031081700,Latino/Hispanic,3,2,1,255000.0
2018,17031081700,Other / Joint,3,0,3,1045000.0
2018,17031081700,Race not available,23,6,17,6615000.0
2018,17031081700,White (non-Hispanic),88,17,67,20845000.0
2018,17031081800,Asian,61,7,53,23185000.0
2018,17031081800,Black,11,2,9,3735000.0
2018,17031081800,Latino/Hispanic,12,1,10,2710000.0
2018,17031081800,Other / Joint,9,3,6,2660000.0
2018,17031081800,Race not available,72,13,56,22900000.0
2018,17031081800,White (non-Hispanic),346,51,291,111145000.0
2018,17031081900,Asian,2,0,2,820000.0
2018,17031081900,Black,1,0,1,285000.0
2018,17031081900,Latino/Hispanic,3,0,3,725000.0
2018,17031081900,Other / Joint,2,0,2,800000.0
2018,17031081900,Race not available,11,0,11,112035000.0
2018,17031081900,White (non-Hispanic),30,6,24,12230000.0
2018,17031090100,Asian,4,3,1,135000.0
2018,17031090100,Black,1,1,0,0.0
2018,17031090100,Latino/Hispanic,3,0,3,895000.0
2018,17031090100,Other / Joint,5,0,5,1195000.0
2018,17031090100,Race not available,13,3,10,2170000.0
2018,17031090100,White (non-Hispanic),130,20,107,28865000.0
2018,17031090200,Asian,2,0,2,290000.0
2018,17031090200,Latino/Hispanic,12,4,8,1780000.0
2018,17031090200,Race not available,25,5,20,8360000.0
2018,17031090200,White (non-Hispanic),193,35,154,42930000.0
2018,17031090300,Asian,1,0,1,455000.0
2018,17031090300,Latino/Hispanic,6,1,5,1245000.0
2018,17031090300,Race not available,4,0,4,960000.0
2018,17031090300,White (non-Hispanic),41,7,33,9005000.0
2018,17031100100,Asian,9,2,7,2045000.0
2018,17031100100,Black,1,1,0,0.0
2018,17031100100,Latino/Hispanic,19,3,16,3990000.0
2018,17031100100,Other / Joint,1,0,1,415000.0
2018,17031100100,Race not available,15,2,13,3775000.0
2018,17031100100,White (non-Hispanic),106,23,81,18435000.0
2018,17031100200,Asian,6,1,4,1140000.0
2018,17031100200,Black,3,0,3,685000.0
2018,17031100200,Latino/Hispanic,22,8,14,3300000.0
2018,17031100200,Other / Joint,3,0,3,895000.0
2018,17031100200,Race not available,21,4,17,4045000.0
2018,17031100200,White (non-Hispanic),196,33,163,39755000.0
2018,17031100300,Asian,3,1,2,310000.0
2018,17031100300,Latino/Hispanic,18,5,13,3815000.0
2018,17031100300,Other / Joint,5,0,5,2285000.0
2018,17031100300,Race not available,24,6,15,3375000.0
2018,17031100300,White (non-Hispanic),132,26,103,27475000.0
2018,17031100400,Asian,11,6,5,885000.0
2018,17031100400,Black,1,0,1,205000.0
2018,17031100400,Latino/Hispanic,15,4,11,2275000.0
2018,17031100400,Other / Joint,1,1,0,0.0
2018,17031100400,Race not available,7,1,6,1130000.0
2018,17031100400,White (non-Hispanic),81,7,73,18945000.0
2018,17031100500,Asian,11,4,7,1905000.0
2018,17031100500,Black,3,0,3,825000.0
2018,17031100500,Latino/Hispanic,27,9,18,3770000.0
2018,17031100500,Other / Joint,3,0,3,685000.0
2018,17031100500,Race not available,27,9,18,4650000.0
2018,17031100500,White (non-Hispanic),155,43,110,25930000.0
2018,17031100600,Asian,11,4,7,1995000.0
2018,17031100600,Black,1,1,0,0.0
2018,17031100600,Latino/Hispanic,23,6,16,4080000.0
2018,17031100600,Other / Joint,1,1,0,0.0
2018,17031100600,Race not available,9,0,9,2325000.0
2018,17031100600,White (non-Hispanic),109,14,93,21775000.0
2018,17031100700,Asian,11,3,7,1785000.0
2018,17031100700,Latino/Hispanic,36,10,26,6320000.0
2018,17031100700,Other / Joint,2,0,2,430000.0
2018,17031100700,Race not available,17,6,11,2315000.0
2018,17031100700,White (non-Hispanic),107,21,85,18225000.0
2018,17031110100,Asian,11,5,6,1050000.0
2018,17031110100,Black,1,1,0,0.0
2018,17031110100,Latino/Hispanic,13,1,10,2540000.0
2018,17031110100,Other / Joint,3,0,3,895000.0
2018,17031110100,Race not available,22,4,17,4525000.0
2018,17031110100,White (non-Hispanic),109,18,90,22580000.0
2018,17031110200,Asian,2,0,2,520000.0
2018,17031110200,Black,2,0,2,550000.0
2018,17031110200,Latino/Hispanic,8,1,7,1625000.0
2018,17031110200,Race not available,5,0,5,1245000.0
2018,17031110200,White (non-Hispanic),31,1,30,8290000.0
2018,17031110300,Asian,11,0,10,1500000.0
2018,17031110300,Latino/Hispanic,39,16,21,5135000.0
2018,17031110300,Other / Joint,3,0,3,815000.0
2018,17031110300,Race not available,15,6,9,1905000.0
2018,17031110300,White (non-Hispanic),121,29,91,19455000.0
2018,17031110400,Asian,16,5,11,3565000.0
2018,17031110400,Black,5,2,3,955000.0
2018,17031110400,Latino/Hispanic,18,5,13,3025000.0
2018,17031110400,Other / Joint,2,0,2,450000.0
2018,17031110400,Race not available,8,0,8,1810000.0
2018,17031110400,White (non-Hispanic),65,12,49,11915000.0
2018,17031110501,Asian,9,2,7,1485000.0
2018,17031110501,Latino/Hispanic,21,7,14,3620000.0
2018,17031110501,Other / Joint,3,0,3,795000.0
2018,17031110501,Race not available,10,5,5,1485000.0
2018,17031110501,White (non-Hispanic),91,19,66,18540000.0
2018,17031110502,Asian,10,2,6,1040000.0
2018,17031110502,Black,2,0,2,490000.0
2018,17031110502,Latino/Hispanic,14,6,7,1475000.0
2018,17031110502,Other / Joint,5,0,5,1235000.0
2018,17031110502,Race not available,13,3,10,7910000.0
2018,17031110502,White (non-Hispanic),58,10,45,10655000.0
2018,17031120100,Asian,4,0,4,1170000.0
2018,17031120100,Black,1,1,0,0.0
2018,17031120100,Latino/Hispanic,13,3,10,3160000.0
2018,17031120100,Other / Joint,6,1,5,1685000.0
2018,17031120100,Race not available,11,6,5,1925000.0
2018,17031120100,White (non-Hispanic),121,17,102,33230000.0
2018,17031120200,Asian,11,3,7,2085000.0
2018,17031120200,Black,1,0,1,355000.0
2018,17031120200,Latino/Hispanic,9,1,7,2015000.0
2018,17031120200,Other / Joint,5,1,4,1220000.0
2018,17031120200,Race not available,17,6,11,3575000.0
2018,17031120200,White (non-Hispanic),122,15,104,32350000.0
2018,17031120300,Asian,31,5,25,9205000.0
2018,17031120300,Black,4,0,3,1125000.0
2018,17031120300,Latino/Hispanic,14,3,11,2465000.0
2018,17031120300,Other / Joint,10,2,8,3510000.0
2018,17031120300,Race not available,28,7,21,6345000.0
2018,17031120300,White (non-Hispanic),176,32,140,50100000.0
2018,17031120400,Asian,8,2,5,1105000.0
2018,17031120400,Black,1,0,1,375000.0
2018,17031120400,Latino/Hispanic,11,4,7,1655000.0
2018,17031120400,Race not available,18,2,15,3965000.0
2018,17031120400,White (non-Hispanic),74,14,57,14335000.0
2018,17031130100,Asian,21,2,18,3670000.0
2018,17031130100,Latino/Hispanic,12,5,7,1815000.0
2018,17031130100,Other / Joint,2,0,2,330000.0
2018,17031130100,Race not available,6,0,6,1650000.0
2018,17031130100,White (non-Hispanic),68,12,51,16445000.0
2018,17031130200,Asian,7,3,3,1125000.0
2018,17031130200,Black,1,0,0,0.0
2018,17031130200,Latino/Hispanic,10,4,5,1025000.0
2018,17031130200,Other / Joint,1,0,1,195000.0
2018,17031130200,Race not available,8,0,8,2680000.0
2018,17031130200,White (non-Hispanic),35,5,30,6710000.0
2018,17031130300,Asian,20,10,10,2090000.0
2018,17031130300,Latino/Hispanic,6,3,3,645000.0
2018,17031130300,Race not available,17,6,11,4405000.0
2018,17031130300,White (non-Hispanic),42,11,25,6355000.0
2018,17031140100,Asian,2,1,1,255000.0
2018,17031140100,Latino/Hispanic,10,4,6,1270000.0
2018,17031140100,Other / Joint,1,1,0,0.0
2018,17031140100,Race not available,10,2,8,12040000.0
2018,17031140100,White (non-Hispanic),18,2,16,6380000.0
2018,17031140200,Asian,12,3,8,1650000.0
2018,17031140200,Black,1,0,1,165000.0
2018,17031140200,Latino/Hispanic,9,3,6,1850000.0
2018,17031140200,Other / Joint,4,1,3,615000.0
2018,17031140200,Race not available,13,2,10,12910000.0
2018,17031140200,White (non-Hispanic),30,3,27,5085000.0
2018,17031140301,Asian,15,6,9,2005000.0
2018,17031140301,Latino/Hispanic,9,4,5,875000.0
2018,17031140301,Other / Joint,1,0,1,155000.0
2018,17031140301,Race not available,4,1,3,1035000.0
2018,17031140301,White (non-Hispanic),23,6,16,3590000.0
2018,17031140302,Asian,14,6,8,1660000.0
2018,17031140302,Black,1,0,1,105000.0
2018,17031140302,Latino/Hispanic,15,6,9,1755000.0
2018,17031140302,Other / Joint,2,0,2,970000.0
2018,17031140302,Race not available,11,1,10,7460000.0
2018,17031140302,White (non-Hispanic),38,11,25,6385000.0
2018,17031140400,Asian,20,6,14,3040000.0
2018,17031140400,Black,2,1,1,445000.0
2018,17031140400,Latino/Hispanic,33,12,20,4660000.0
2018,17031140400,Other / Joint,11,4,7,1535000.0
2018,17031140400,Race not available,15,5,10,4460000.0
2018,17031140400,White (non-Hispanic),61,10,48,10280000.0
2018,17031140500,Asian,6,2,4,760000.0
2018,17031140500,Latino/Hispanic,23,9,13,2915000.0
2018,17031140500,Other / Joint,3,2,1,55000.0
2018,17031140500,Race not available,5,2,3,2415000.0
2018,17031140500,White (non-Hispanic),28,8,20,5150000.0
2018,17031140601,Asian,4,1,2,450000.0
2018,17031140601,Black,1,0,1,475000.0
2018,17031140601,Latino/Hispanic,20,8,12,2530000.0
2018,17031140601,Race not available,4,3,1,105000.0
2018,17031140601,White (non-Hispanic),18,5,13,3995000.0
2018,17031140602,Asian,4,2,2,360000.0
2018,17031140602,Black,2,2,0,0.0
2018,17031140602,Latino/Hispanic,15,7,8,1840000.0
2018,17031140602,Other / Joint,3,1,2,660000.0
2018,17031140602,Race not available,13,2,11,3205000.0
2018,17031140602,White (non-Hispanic),27,3,23,5455000.0
