"unique_id","indicator_id","name","measure","measure_info","geo_type_name","geo_join_id","geo_place_name","time_period","start_date","data_value","message"
"878159","386","Ozone (O3)","Mean","ppb","CD","112","Washington Heights and Inwood (CD12)","Summer 2023","2023-06-01T00:00:00.000","29.66140778",
"877176","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","305","East New York and Starrett City (CD5)","Summer 2023","2023-06-01T00:00:00.000","13.52008755",
"874891","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","302","Fort Greene and Brooklyn Heights (CD2)","Summer 2023","2023-06-01T00:00:00.000","9.189253309",
"874855","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","412","Jamaica and Hollis (CD12)","Summer 2023","2023-06-01T00:00:00.000","8.695098537",
"874568","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","405","Ridgewood - Forest Hills","Summer 2023","2023-06-01T00:00:00.000","8.875708042",
"878238","386","Ozone (O3)","Mean","ppb","UHF42","203","Bedford Stuyvesant - Crown Heights","Summer 2023","2023-06-01T00:00:00.000","36.15812507",
"874514","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","106","Stuyvesant Town and Turtle Bay (CD6)","Summer 2023","2023-06-01T00:00:00.000","9.340237988",
"878157","386","Ozone (O3)","Mean","ppb","CD","202","Hunts Point and Longwood (CD2)","Summer 2023","2023-06-01T00:00:00.000","33.48798478",
"877047","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","402","West Queens","Summer 2023","2023-06-01T00:00:00.000","15.07775098",
"874571","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","403","Flushing - Clearview","Summer 2023","2023-06-01T00:00:00.000","8.899227558",
"878191","386","Ozone (O3)","Mean","ppb","UHF34","211","Williamsburg - Bushwick","Summer 2023","2023-06-01T00:00:00.000","35.49941831",
"878133","386","Ozone (O3)","Mean","ppb","CD","403","Jackson Heights (CD3)","Summer 2023","2023-06-01T00:00:00.000","34.54442893",
"878212","386","Ozone (O3)","Mean","ppb","UHF42","408","Jamaica","Summer 2023","2023-06-01T00:00:00.000","37.42089146",
"878171","386","Ozone (O3)","Mean","ppb","Citywide","1","New York City","Summer 2023","2023-06-01T00:00:00.000","35.53951634",
"877038","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","303","East Harlem","Summer 2023","2023-06-01T00:00:00.000","13.82754858",
"874473","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","307","Gramercy Park - Murray Hill","Summer 2023","2023-06-01T00:00:00.000","9.463103294",
"874909","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","308","Crown Heights and Prospect Heights (CD8)","Summer 2023","2023-06-01T00:00:00.000","8.936772164",
"878161","386","Ozone (O3)","Mean","ppb","CD","110","Central Harlem (CD10)","Summer 2023","2023-06-01T00:00:00.000","31.79455487",
"878175","386","Ozone (O3)","Mean","ppb","UHF34","404406","Bayside Little Neck-Fresh Meadows","Summer 2023","2023-06-01T00:00:00.000","36.8959209",
"877146","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","207","Kingsbridge Heights and Bedford (CD7)","Summer 2023","2023-06-01T00:00:00.000","12.97993041",
"874443","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","407","Southwest Queens","Summer 2023","2023-06-01T00:00:00.000","8.613922725",
"874511","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","107","Upper West Side (CD7)","Summer 2023","2023-06-01T00:00:00.000","9.173802061",
"878120","386","Ozone (O3)","Mean","ppb","CD","308","Crown Heights and Prospect Heights (CD8)","Summer 2023","2023-06-01T00:00:00.000","36.06213115",
"876906","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","209","Bensonhurst - Bay Ridge","Summer 2023","2023-06-01T00:00:00.000","12.10054339",
"878116","386","Ozone (O3)","Mean","ppb","CD","304","Bushwick (CD4)","Summer 2023","2023-06-01T00:00:00.000","35.79837826",
"877032","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","301","Washington Heights","Summer 2023","2023-06-01T00:00:00.000","14.17950424",
"878195","386","Ozone (O3)","Mean","ppb","UHF34","207","East Flatbush - Flatbush","Summer 2023","2023-06-01T00:00:00.000","37.25838607",
"874894","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","303","Bedford Stuyvesant (CD3)","Summer 2023","2023-06-01T00:00:00.000","9.002668989",
"878151","386","Ozone (O3)","Mean","ppb","CD","208","Riverdale and Fieldston (CD8)","Summer 2023","2023-06-01T00:00:00.000","29.62674459",
"876963","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","407","Southwest Queens","Summer 2023","2023-06-01T00:00:00.000","11.94701212",
"874804","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","313","Coney Island (CD13)","Summer 2023","2023-06-01T00:00:00.000","8.337358199",
"874499","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","111","East Harlem (CD11)","Summer 2023","2023-06-01T00:00:00.000","9.203035572",
"874544","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","404406","Bayside Little Neck-Fresh Meadows","Summer 2023","2023-06-01T00:00:00.000","8.701650681",
"878194","386","Ozone (O3)","Mean","ppb","UHF34","208","Canarsie - Flatlands","Summer 2023","2023-06-01T00:00:00.000","38.29501816",
"878222","386","Ozone (O3)","Mean","ppb","UHF42","308","Greenwich Village - SoHo","Summer 2023","2023-06-01T00:00:00.000","29.05630081",
"877182","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","307","Sunset Park (CD7)","Summer 2023","2023-06-01T00:00:00.000","14.41101052",
"878198","386","Ozone (O3)","Mean","ppb","UHF34","204","East New York","Summer 2023","2023-06-01T00:00:00.000","36.31450852",
"878141","386","Ozone (O3)","Mean","ppb","CD","411","Bayside and Little Neck (CD11)","Summer 2023","2023-06-01T00:00:00.000","37.09750646",
"877119","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","110","Central Harlem (CD10)","Summer 2023","2023-06-01T00:00:00.000","13.15002492",
"878213","386","Ozone (O3)","Mean","ppb","UHF42","407","Southwest Queens","Summer 2023","2023-06-01T00:00:00.000","37.44705249",
"878184","386","Ozone (O3)","Mean","ppb","UHF34","403","Flushing - Clearview","Summer 2023","2023-06-01T00:00:00.000","36.69427293",
"878132","386","Ozone (O3)","Mean","ppb","CD","402","Woodside and Sunnyside (CD2)","Summer 2023","2023-06-01T00:00:00.000","33.53542984",
"876894","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","205","Sunset Park","Summer 2023","2023-06-01T00:00:00.000","14.78195865",
"878221","386","Ozone (O3)","Mean","ppb","UHF42","309","Union Square - Lower East Side","Summer 2023","2023-06-01T00:00:00.000","31.00497205",
"876876","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","106","High Bridge - Morrisania","Summer 2023","2023-06-01T00:00:00.000","13.96941767",
"877203","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","314","Flatbush and Midwood (CD14)","Summer 2023","2023-06-01T00:00:00.000","11.65295001",
"878148","386","Ozone (O3)","Mean","ppb","CD","211","Morris Park and Bronxdale (CD11)","Summer 2023","2023-06-01T00:00:00.000","34.34050068",
"874876","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","209","Parkchester and Soundview (CD9)","Summer 2023","2023-06-01T00:00:00.000","9.278967207",
"878154","386","Ozone (O3)","Mean","ppb","CD","205","Fordham and University Heights (CD5)","Summer 2023","2023-06-01T00:00:00.000","31.7873767",
"878117","386","Ozone (O3)","Mean","ppb","CD","305","East New York and Starrett City (CD5)","Summer 2023","2023-06-01T00:00:00.000","36.56098667",
"878174","386","Ozone (O3)","Mean","ppb","UHF34","501502","Northern SI","Summer 2023","2023-06-01T00:00:00.000","33.09477592",
"874915","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","310","Bay Ridge and Dyker Heights (CD10)","Summer 2023","2023-06-01T00:00:00.000","8.643969442",
"874562","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","408","Jamaica","Summer 2023","2023-06-01T00:00:00.000","8.721684896",
"874428","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","502","Stapleton - St. George","Summer 2023","2023-06-01T00:00:00.000","8.449108269",
"877122","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","111","East Harlem (CD11)","Summer 2023","2023-06-01T00:00:00.000","13.81264623",
"878197","386","Ozone (O3)","Mean","ppb","UHF34","205","Sunset Park","Summer 2023","2023-06-01T00:00:00.000","34.50958622",
"878128","386","Ozone (O3)","Mean","ppb","CD","316","Brownsville (CD16)","Summer 2023","2023-06-01T00:00:00.000","36.35684649",
"874505","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","109","Morningside Heights and Hamilton Heights (CD9)","Summer 2023","2023-06-01T00:00:00.000","9.250161362",
"878235","386","Ozone (O3)","Mean","ppb","UHF42","206","Borough Park","Summer 2023","2023-06-01T00:00:00.000","37.40360507",
"874341","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","107","Hunts Point - Mott Haven","Summer 2023","2023-06-01T00:00:00.000","9.515300705",
"878214","386","Ozone (O3)","Mean","ppb","UHF42","406","Fresh Meadows","Summer 2023","2023-06-01T00:00:00.000","36.91926086",
"878153","386","Ozone (O3)","Mean","ppb","CD","206","Belmont and East Tremont (CD6)","Summer 2023","2023-06-01T00:00:00.000","32.73465101",
"876927","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","305","Upper East Side","Summer 2023","2023-06-01T00:00:00.000","15.94308836",
"878134","386","Ozone (O3)","Mean","ppb","CD","404","Elmhurst and Corona (CD4)","Summer 2023","2023-06-01T00:00:00.000","35.14139482",
"876954","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","404","Bayside - Little Neck","Summer 2023","2023-06-01T00:00:00.000","9.624486798",
"878196","386","Ozone (O3)","Mean","ppb","UHF34","206","Borough Park","Summer 2023","2023-06-01T00:00:00.000","37.40360507",
"874329","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","204","East New York","Summer 2023","2023-06-01T00:00:00.000","8.878918851",
"876939","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","309","Union Square - Lower East Side","Summer 2023","2023-06-01T00:00:00.000","16.5909254",
"878118","386","Ozone (O3)","Mean","ppb","CD","306","Park Slope and Carroll Gardens (CD6)","Summer 2023","2023-06-01T00:00:00.000","34.15035402",
"878245","386","Ozone (O3)","Mean","ppb","UHF42","103","Fordham - Bronx Pk","Summer 2023","2023-06-01T00:00:00.000","32.31051756",
"874395","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","205","Sunset Park","Summer 2023","2023-06-01T00:00:00.000","9.14926825",
"878202","386","Ozone (O3)","Mean","ppb","UHF34","104","Pelham - Throgs Neck","Summer 2023","2023-06-01T00:00:00.000","34.91689947",
"877095","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","102","Greenwich Village and Soho (CD2)","Summer 2023","2023-06-01T00:00:00.000","20.14470643",
"874520","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","104","Clinton and Chelsea (CD4)","Summer 2023","2023-06-01T00:00:00.000","9.655789883",
"874605","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","206","Belmont and East Tremont (CD6)","Summer 2023","2023-06-01T00:00:00.000","9.337857894",
"874559","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","409","Southeast Queens","Summer 2023","2023-06-01T00:00:00.000","8.565150117",
"877101","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","104","Clinton and Chelsea (CD4)","Summer 2023","2023-06-01T00:00:00.000","20.54838938",
"876858","375","Nitrogen dioxide (NO2)","Mean","ppb","Borough","5","Staten Island","Summer 2023","2023-06-01T00:00:00.000","9.286177253",
"878152","386","Ozone (O3)","Mean","ppb","CD","207","Kingsbridge Heights and Bedford (CD7)","Summer 2023","2023-06-01T00:00:00.000","32.06602493",
"874332","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","203","Bedford Stuyvesant - Crown Heights","Summer 2023","2023-06-01T00:00:00.000","8.865704873",
"878223","386","Ozone (O3)","Mean","ppb","UHF42","307","Gramercy Park - Murray Hill","Summer 2023","2023-06-01T00:00:00.000","29.47284974",
"878140","386","Ozone (O3)","Mean","ppb","CD","410","South Ozone Park and Howard Beach (CD10)","Summer 2023","2023-06-01T00:00:00.000","37.87161012",
"878193","386","Ozone (O3)","Mean","ppb","UHF34","209","Bensonhurst - Bay Ridge","Summer 2023","2023-06-01T00:00:00.000","37.30085065",
"877227","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","404","Elmhurst and Corona (CD4)","Summer 2023","2023-06-01T00:00:00.000","14.38556501",
"874906","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","307","Sunset Park (CD7)","Summer 2023","2023-06-01T00:00:00.000","9.15830274",
"876903","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","208","Canarsie - Flatlands","Summer 2023","2023-06-01T00:00:00.000","12.24185059",
"878217","386","Ozone (O3)","Mean","ppb","UHF42","403","Flushing - Clearview","Summer 2023","2023-06-01T00:00:00.000","36.68950296",
"877113","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","108","Upper East Side (CD8)","Summer 2023","2023-06-01T00:00:00.000","16.00194618",
"877251","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","412","Jamaica and Hollis (CD12)","Summer 2023","2023-06-01T00:00:00.000","11.3212232",
"876861","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","101","Kingsbridge - Riverdale","Summer 2023","2023-06-01T00:00:00.000","13.0538783",
"877110","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","107","Upper West Side (CD7)","Summer 2023","2023-06-01T00:00:00.000","15.71228819",
"878126","386","Ozone (O3)","Mean","ppb","CD","314","Flatbush and Midwood (CD14)","Summer 2023","2023-06-01T00:00:00.000","37.31493103",
"874350","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","104","Pelham - Throgs Neck","Summer 2023","2023-06-01T00:00:00.000","9.229392964",
"877152","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","209","Parkchester and Soundview (CD9)","Summer 2023","2023-06-01T00:00:00.000","13.30209579",
"876882","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","201","Greenpoint","Summer 2023","2023-06-01T00:00:00.000","14.95173654",
"878209","386","Ozone (O3)","Mean","ppb","UHF42","501","Port Richmond","Summer 2023","2023-06-01T00:00:00.000","32.56097611",
"874365","365","Fine particles (PM 2.5)","Mean","mcg/m3","Borough","4","Queens","Summer 2023","2023-06-01T00:00:00.000","8.791795544",
"878131","386","Ozone (O3)","Mean","ppb","CD","401","Long Island City and Astoria (CD1)","Summer 2023","2023-06-01T00:00:00.000","33.55858112",
"877257","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","414","Rockaway and Broad Channel (CD14)","Summer 2023","2023-06-01T00:00:00.000","6.452587396",
"874479","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","305","Upper East Side","Summer 2023","2023-06-01T00:00:00.000","9.152812817",
"874586","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","302","Central Harlem - Morningside Heights","Summer 2023","2023-06-01T00:00:00.000","9.20653142",
"874446","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","406","Fresh Meadows","Summer 2023","2023-06-01T00:00:00.000","8.672409931",
"874380","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","210","Coney Island - Sheepshead Bay","Summer 2023","2023-06-01T00:00:00.000","8.334285294",
"877206","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","315","Sheepshead Bay (CD15)","Summer 2023","2023-06-01T00:00:00.000","10.44203792",
"877179","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","306","Park Slope and Carroll Gardens (CD6)","Summer 2023","2023-06-01T00:00:00.000","13.8400048",
"877083","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","503504","Southern SI","Summer 2023","2023-06-01T00:00:00.000","7.913673334",
"874493","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","201","Mott Haven and Melrose (CD1)","Summer 2023","2023-06-01T00:00:00.000","9.493704165",
"874828","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","403","Jackson Heights (CD3)","Summer 2023","2023-06-01T00:00:00.000","8.947893443",
"878124","386","Ozone (O3)","Mean","ppb","CD","312","Borough Park (CD12)","Summer 2023","2023-06-01T00:00:00.000","37.22655011",
"877005","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","203","Bedford Stuyvesant - Crown Heights","Summer 2023","2023-06-01T00:00:00.000","12.30403871",
"874344","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","106","High Bridge - Morrisania","Summer 2023","2023-06-01T00:00:00.000","9.297253521",
"874526","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","102","Greenwich Village and Soho (CD2)","Summer 2023","2023-06-01T00:00:00.000","9.640345698",
"876867","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","103","Fordham - Bronx Pk","Summer 2023","2023-06-01T00:00:00.000","12.47245283",
"876864","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","102","Northeast Bronx","Summer 2023","2023-06-01T00:00:00.000","11.62453778",
"874496","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","112","Washington Heights and Inwood (CD12)","Summer 2023","2023-06-01T00:00:00.000","9.365247781",
"878168","386","Ozone (O3)","Mean","ppb","CD","103","Lower East Side and Chinatown (CD3)","Summer 2023","2023-06-01T00:00:00.000","31.25788895",
"876960","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","406","Fresh Meadows","Summer 2023","2023-06-01T00:00:00.000","10.7039473",
"878207","386","Ozone (O3)","Mean","ppb","UHF42","503","Willowbrook","Summer 2023","2023-06-01T00:00:00.000","34.65271795",
"878210","386","Ozone (O3)","Mean","ppb","UHF42","410","Rockaways","Summer 2023","2023-06-01T00:00:00.000","43.33287409",
"878156","386","Ozone (O3)","Mean","ppb","CD","203","Morrisania and Crotona (CD3)","Summer 2023","2023-06-01T00:00:00.000","32.51779978",
"877041","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","304","Upper West Side","Summer 2023","2023-06-01T00:00:00.000","15.61819912",
"876999","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","201","Greenpoint","Summer 2023","2023-06-01T00:00:00.000","14.95173654",
"877209","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","316","Brownsville (CD16)","Summer 2023","2023-06-01T00:00:00.000","13.2820744",
"878186","386","Ozone (O3)","Mean","ppb","UHF34","401","Long Island City - Astoria","Summer 2023","2023-06-01T00:00:00.000","33.216065",
"874547","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","309310","Union Square-Lower Manhattan","Summer 2023","2023-06-01T00:00:00.000","9.223447992",
"878201","386","Ozone (O3)","Mean","ppb","UHF34","201","Greenpoint","Summer 2023","2023-06-01T00:00:00.000","33.7542222",
"878226","386","Ozone (O3)","Mean","ppb","UHF42","304","Upper West Side","Summer 2023","2023-06-01T00:00:00.000","29.75910834",
"877266","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","503","Tottenville and Great Kills (CD3)","Summer 2023","2023-06-01T00:00:00.000","7.724766395",
"878244","386","Ozone (O3)","Mean","ppb","UHF42","104","Pelham - Throgs Neck","Summer 2023","2023-06-01T00:00:00.000","34.91689947",
"877155","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","210","Throgs Neck and Co-op City (CD10)","Summer 2023","2023-06-01T00:00:00.000","11.2618141",
"874921","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","312","Borough Park (CD12)","Summer 2023","2023-06-01T00:00:00.000","8.652317625",
"876879","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","107","Hunts Point - Mott Haven","Summer 2023","2023-06-01T00:00:00.000","14.78510714",
"874314","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","209","Bensonhurst - Bay Ridge","Summer 2023","2023-06-01T00:00:00.000","8.502404761",
"874383","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","209","Bensonhurst - Bay Ridge","Summer 2023","2023-06-01T00:00:00.000","8.502404761",
"874918","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","311","Bensonhurst (CD11)","Summer 2023","2023-06-01T00:00:00.000","8.452024043",
"876855","375","Nitrogen dioxide (NO2)","Mean","ppb","Borough","4","Queens","Summer 2023","2023-06-01T00:00:00.000","11.54967618",
"874517","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","105","Midtown (CD5)","Summer 2023","2023-06-01T00:00:00.000","9.767412952",
"877137","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","204","Highbridge and Concourse (CD4)","Summer 2023","2023-06-01T00:00:00.000","14.04503059",
"878137","386","Ozone (O3)","Mean","ppb","CD","407","Flushing and Whitestone (CD7)","Summer 2023","2023-06-01T00:00:00.000","36.58470878",
"876942","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","310","Lower Manhattan","Summer 2023","2023-06-01T00:00:00.000","19.23269501",
"878227","386","Ozone (O3)","Mean","ppb","UHF42","303","East Harlem","Summer 2023","2023-06-01T00:00:00.000","32.00898429",
"874870","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","503","Tottenville and Great Kills (CD3)","Summer 2023","2023-06-01T00:00:00.000","8.212676617",
"878254","386","Ozone (O3)","Mean","ppb","CD","503","Tottenville and Great Kills (CD3)","Summer 2023","2023-06-01T00:00:00.000","36.45438978",
"878241","386","Ozone (O3)","Mean","ppb","UHF42","107","Hunts Point - Mott Haven","Summer 2023","2023-06-01T00:00:00.000","33.38337979",
"874470","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","308","Greenwich Village - SoHo","Summer 2023","2023-06-01T00:00:00.000","9.568039799",
"874425","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","503","Willowbrook","Summer 2023","2023-06-01T00:00:00.000","8.471204739",
"878233","386","Ozone (O3)","Mean","ppb","UHF42","208","Canarsie - Flatlands","Summer 2023","2023-06-01T00:00:00.000","38.29501816",
"877236","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","407","Flushing and Whitestone (CD7)","Summer 2023","2023-06-01T00:00:00.000","11.33369132",
"874523","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","103","Lower East Side and Chinatown (CD3)","Summer 2023","2023-06-01T00:00:00.000","9.17505874",
"878190","386","Ozone (O3)","Mean","ppb","UHF34","301","Washington Heights","Summer 2023","2023-06-01T00:00:00.000","29.97249115",
"878252","386","Ozone (O3)","Mean","ppb","Borough","1","Bronx","Summer 2023","2023-06-01T00:00:00.000","33.22314544",
"878160","386","Ozone (O3)","Mean","ppb","CD","111","East Harlem (CD11)","Summer 2023","2023-06-01T00:00:00.000","31.93767785",
"878167","386","Ozone (O3)","Mean","ppb","CD","104","Clinton and Chelsea (CD4)","Summer 2023","2023-06-01T00:00:00.000","28.47102781",
"876975","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","501","Port Richmond","Summer 2023","2023-06-01T00:00:00.000","11.33199203",
"877191","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","310","Bay Ridge and Dyker Heights (CD10)","Summer 2023","2023-06-01T00:00:00.000","13.79474138",
"878200","386","Ozone (O3)","Mean","ppb","UHF34","202","Downtown - Heights - Slope","Summer 2023","2023-06-01T00:00:00.000","33.86869045",
"877017","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","207","East Flatbush - Flatbush","Summer 2023","2023-06-01T00:00:00.000","12.02033251",
"874359","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","101","Kingsbridge - Riverdale","Summer 2023","2023-06-01T00:00:00.000","9.265788318",
"874583","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","303","East Harlem","Summer 2023","2023-06-01T00:00:00.000","9.187970378",
"876900","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","207","East Flatbush - Flatbush","Summer 2023","2023-06-01T00:00:00.000","12.02033251",
"874320","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","207","East Flatbush - Flatbush","Summer 2023","2023-06-01T00:00:00.000","8.611497961",
"877008","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","204","East New York","Summer 2023","2023-06-01T00:00:00.000","13.58713104",
"874362","365","Fine particles (PM 2.5)","Mean","mcg/m3","Borough","5","Staten Island","Summer 2023","2023-06-01T00:00:00.000","8.378827675",
"874819","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","318","Flatlands and Canarsie (CD18)","Summer 2023","2023-06-01T00:00:00.000","8.452351572",
"877131","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","202","Hunts Point and Longwood (CD2)","Summer 2023","2023-06-01T00:00:00.000","15.26199906",
"874532","365","Fine particles (PM 2.5)","Mean","mcg/m3","Citywide","1","New York City","Summer 2023","2023-06-01T00:00:00.000","8.809497546",
"874816","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","317","East Flatbush (CD17)","Summer 2023","2023-06-01T00:00:00.000","8.687833391",
"877134","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","203","Morrisania and Crotona (CD3)","Summer 2023","2023-06-01T00:00:00.000","13.76011232",
"877185","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","308","Crown Heights and Prospect Heights (CD8)","Summer 2023","2023-06-01T00:00:00.000","11.87083868",
"878119","386","Ozone (O3)","Mean","ppb","CD","307","Sunset Park (CD7)","Summer 2023","2023-06-01T00:00:00.000","34.62553705",
"876966","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","408","Jamaica","Summer 2023","2023-06-01T00:00:00.000","11.25823112",
"877164","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","301","Greenpoint and Williamsburg (CD1)","Summer 2023","2023-06-01T00:00:00.000","14.72135233",
"877215","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","318","Flatlands and Canarsie (CD18)","Summer 2023","2023-06-01T00:00:00.000","12.15486597",
"878206","386","Ozone (O3)","Mean","ppb","UHF42","504","South Beach - Tottenville","Summer 2023","2023-06-01T00:00:00.000","36.4865784",
"874338","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","201","Greenpoint","Summer 2023","2023-06-01T00:00:00.000","9.490783626",
"874508","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","108","Upper East Side (CD8)","Summer 2023","2023-06-01T00:00:00.000","9.157520077",
"874885","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","212","Williamsbridge and Baychester (CD12)","Summer 2023","2023-06-01T00:00:00.000","9.254048723",
"878203","386","Ozone (O3)","Mean","ppb","UHF34","103","Fordham - Bronx Pk","Summer 2023","2023-06-01T00:00:00.000","32.31051756",
"874335","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","202","Downtown - Heights - Slope","Summer 2023","2023-06-01T00:00:00.000","9.205974877",
"874410","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","104","Pelham - Throgs Neck","Summer 2023","2023-06-01T00:00:00.000","9.229392964",
"878115","386","Ozone (O3)","Mean","ppb","CD","303","Bedford Stuyvesant (CD3)","Summer 2023","2023-06-01T00:00:00.000","35.69351113",
"878239","386","Ozone (O3)","Mean","ppb","UHF42","202","Downtown - Heights - Slope","Summer 2023","2023-06-01T00:00:00.000","33.86869045",
"878225","386","Ozone (O3)","Mean","ppb","UHF42","305","Upper East Side","Summer 2023","2023-06-01T00:00:00.000","31.2445346",
"874440","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","408","Jamaica","Summer 2023","2023-06-01T00:00:00.000","8.721661525",
