start_station_id,start_station_name,trips,member_trips,casual_trips,classic_trips,electric_trips,docked_trips,rtype_other_trips,mean_start_lat,mean_start_lng,coord_n,dist_sum_m,dist_n
379,Rockwell St & Archer Ave,5,2,3,0,5,0,0,41.823381,-87.689608,5,10887.8,5
20130,Wentworth Ave & 104th St,5,1,4,2,3,0,0,41.705316,-87.629080,5,4902.7,5
672,Public Rack - Buffalo Ave & 133rd St,5,0,5,0,5,0,0,41.654305,-87.543616,5,4085.0,5
24144,Central Park Ave & 66th St,5,1,4,0,5,0,0,41.773322,-87.712813,5,11265.8,5
1149.0,Public Rack - Lemont Ave & Keating Ave,5,4,1,0,5,0,0,41.991262,-87.746954,5,27350.3,5
968,Public Rack - Leclaire Ave & Division St,5,3,2,0,5,0,0,41.902100,-87.753051,5,3235.2,5
665,South Chicago Ave & Elliot Ave,5,3,2,0,5,0,0,41.747355,-87.580034,5,7587.5,5
975,Public Rack - Perry Ave & 111th St,5,3,2,0,5,0,0,41.692712,-87.626509,5,5907.1,5
522,Public Rack - Lawndale Ave & Polk St,5,4,1,0,5,0,0,41.870771,-87.718342,5,12971.6,5
1084.0,Public Rack - Linder Ave & 64th Pl,5,1,4,0,5,0,0,41.775510,-87.757992,5,4042.0,5
1229.0,Public Rack - Nordica & Archer,5,1,4,0,5,0,0,41.792291,-87.797683,5,5828.9,5
1059,Public Rack - Garfield Park Conservatory,5,4,1,0,5,0,0,41.886568,-87.716663,5,9298.8,5
1240.0,Public Rack - Parkside & 63rd,5,1,4,0,5,0,0,41.778203,-87.763024,5,9272.5,5
792,Public Rack - Menard Ave & Adams Blvd,5,3,2,0,5,0,0,41.877647,-87.769362,5,34243.2,5
697,Public Rack - Longwood Dr & 95th St,5,3,2,0,5,0,0,41.720921,-87.669585,5,10133.3,5
686,Public Rack - Kedzie & 103rd St - W,5,2,3,0,5,0,0,41.705164,-87.701427,5,9347.8,5
24257,Archer Ave & 49th St,5,1,4,2,3,0,0,41.804200,-87.720820,5,3195.8,5
1013,Public Rack - Pulaski Rd & Lake St,5,4,1,0,5,0,0,41.885577,-87.726060,5,2929.9,5
1206.0,Public Rack - Linder & Elston,5,1,4,0,5,0,0,41.983614,-87.765798,5,4900.4,5
24379,Martin Luther King Dr & 87th St,5,1,4,2,3,0,0,41.736770,-87.614390,5,11103.5,5
516,Public Rack - Kenton Ave & Palmer St,5,1,4,0,5,0,0,41.920664,-87.741903,5,15226.0,5
751,Public Rack - Kimbark Ave & 67th St,5,2,3,0,5,0,0,41.774110,-87.594357,5,9449.8,5
24392,Commercial Ave & 90th St,5,2,3,2,3,0,0,41.731973,-87.551061,5,7823.2,5
24412,Stewart Ave & 123rd St,5,0,5,2,3,0,0,41.670596,-87.632427,5,7819.8,4
1215.0,Public Rack - Avers & Granville,5,0,5,0,5,0,0,41.993947,-87.725095,5,12129.4,5
24401,Ewing Ave & 98th St,5,1,4,4,1,0,0,41.717810,-87.535040,5,4979.8,5
24398,Commercial Ave & 97th St,5,3,2,3,2,0,0,41.718930,-87.551120,5,12092.9,5
24335,Newcastle Ave & Irving Park Rd,5,3,2,4,1,0,0,41.952560,-87.797550,5,14281.3,4
938,Public Rack - Michigan Ave & 107th St,4,1,3,0,4,0,0,41.699637,-87.621004,4,4577.0,4
1148.0,Public Rack - Pulaski Rd & Stevens Ave,4,3,1,0,4,0,0,41.991097,-87.729037,4,7655.6,4
564,Public Rack - Austin Ave & Wellington Ave,4,3,1,1,3,0,0,41.815348,-87.684761,4,13212.6,4
547,Public Rack - Cicero Ave & Wrightwood Ave,4,4,0,0,4,0,0,41.927966,-87.746678,4,11080.1,4
1057,Public Rack - Tripp Ave & North Ave,4,2,2,0,4,0,0,41.909950,-87.732872,4,12090.4,4
1109.0,Public Rack - Milwaukee Ave & Sunnyside Ave,4,3,1,0,4,0,0,41.962536,-87.756072,4,2592.6,4
626,Public Rack - Halsted St & 95th St - SW,4,3,1,0,4,0,0,41.720864,-87.643375,4,9945.7,4
581,Public Rack - Baltimore Ave & 133rd St,4,1,3,0,4,0,0,41.653635,-87.546951,4,1948.2,4
830,Public Rack - Pulaski & 52nd,4,2,2,0,4,0,0,41.797184,-87.723391,4,4905.6,4
692,Public Rack - Western Ave & 104th St - East,4,1,3,0,4,0,0,41.704424,-87.681692,4,3810.9,4
819,Public Rack - Robert Fulton Elementary School,4,1,3,0,4,0,0,41.797517,-87.668571,4,4744.7,4
742,Public Rack - Ashland Ave & 71st St,4,2,2,0,4,0,0,41.765881,-87.664384,4,6369.9,4
1068,Public Rack - Kedvale Ave & 26th St,4,4,0,0,4,0,0,41.844247,-87.727953,4,23709.3,4
393,Oketo Ave & Addison St,4,0,4,0,4,0,0,41.944960,-87.811936,4,12653.0,4
305,Menard Ave & Division St,4,3,1,0,4,0,0,41.902256,-87.770475,4,11385.6,4
539,Public Rack - Eli Whitney Public School,4,3,1,0,4,0,0,41.840179,-87.725541,4,6414.2,4
964,Public Rack - Lockwood Ave & Diversey Ave,4,4,0,0,4,0,0,41.931489,-87.759063,4,15751.5,4
995,Public Rack - King Dr & 71st St,4,3,1,0,4,0,0,41.765824,-87.614797,4,5827.9,4
20209,S Michigan Ave & E 118th St,4,2,2,0,4,0,0,41.679830,-87.620811,4,11608.7,4
986,Public Rack - Clyde Ave & 87th St,4,1,3,0,4,0,0,41.737166,-87.572983,4,3249.2,4
483,Public Rack - Western Ave & Jarvis Ave,4,2,2,0,4,0,0,42.016454,-87.690300,4,3964.8,4
1173.0,Public Rack - Octavia Ave & Touhy Ave,4,0,4,0,4,0,0,42.011741,-87.808400,4,3132.8,4
20240,Indiana Ave & 133rd St,4,0,4,0,4,0,0,41.653680,-87.617095,4,4931.2,4
20129,Ada St & 113th St,4,1,3,3,1,0,0,41.687576,-87.654805,4,5709.6,4
698,Public Rack - Bell Ave & 95th St,4,2,2,0,4,0,0,41.721175,-87.678761,4,1472.9,4
927,Public Rack - Michigan Ave & 119th St,4,3,1,0,4,0,0,41.677957,-87.620796,4,4810.2,4
1178.0,Public Rack - Harlem & Palatine,4,3,1,0,4,0,0,41.995496,-87.806988,4,19829.6,4
978,Public Rack - Ave N & 106th St,4,0,4,0,4,0,0,41.702641,-87.538717,4,2185.8,4
1194.0,Public Rack - Norwood Park,4,0,4,0,4,0,0,41.986591,-87.793924,4,11733.9,4
1100.0,Public Rack - Melvina Ave & Montrose Ave,4,2,2,0,4,0,0,41.958862,-87.781990,4,11235.9,4
1234.0,Public Rack - Linder & 51st,4,0,4,0,4,0,0,41.799946,-87.760003,4,2491.9,4
979,Public Rack - Ewing Ave & 107th St,4,0,4,0,4,0,0,41.700368,-87.535335,4,18702.9,4
737,Public Rack - Chappel Ave & 71st St,4,1,3,0,4,0,0,41.766366,-87.575287,4,1264.5,4
603,Public Rack - Harvard Ave & 103rd St,4,0,4,0,4,0,0,41.706863,-87.631674,4,3505.9,4
817,Public Rack - Lowe Park,4,4,0,0,4,0,0,41.799481,-87.641548,4,16418.5,4
934,Public Rack - Kostner Ave & 16th St,4,2,2,0,4,0,0,41.858802,-87.734302,4,2226.1,4
793,Public Rack - Central Ave & Corcoran Pl,4,2,2,0,4,0,0,41.887329,-87.765155,4,2454.5,4
782,Public Rack - Linder Ave & Archer Ave,4,2,2,0,4,0,0,41.795991,-87.759691,4,17268.1,4
24395,Burley Ave & 91st St,4,2,2,3,1,0,0,41.730540,-87.545580,4,2665.0,4
24363,Portage Park,4,3,1,4,0,0,0,41.956070,-87.764720,4,1679.3,4
719,Public Rack - Ashland Ave & 76th St,4,4,0,0,4,0,0,41.755960,-87.663910,4,2732.7,4
936,Public Rack - Houston Ave & 130th St,4,0,4,0,4,0,0,41.658962,-87.548528,4,7481.4,4
920,Public Rack - Pullman - Ross Dress for Less,4,0,4,0,4,0,0,41.698680,-87.597000,4,6360.5,4
847,Public Rack - Brandon Ave & 91st St,3,3,0,0,3,0,0,41.730224,-87.546706,3,5008.3,3
823,Public Rack - Kedzie Ave & 54th St - SE,3,1,2,0,3,0,0,41.794218,-87.703426,3,2964.6,3
921,Public Rack - Pullman - Planet Fitness,3,1,2,0,3,0,0,41.697739,-87.597855,3,10027.2,3
332.0,Harding Ave & 26th St,3,3,0,0,3,0,0,41.844476,-87.723205,3,10949.2,3
302,Lamon Ave & Chicago Ave,3,0,3,0,3,0,0,41.895203,-87.748373,3,5385.5,3
401,Kildare Ave & 47th St,3,1,2,0,3,0,0,41.807661,-87.730839,3,7801.2,3
916,Public Rack - Wood St & 47th St,3,3,0,0,3,0,0,41.808685,-87.669968,3,9100.4,3
744,Public Rack - Halsted St & 64th St,3,0,3,0,3,0,0,41.777607,-87.644622,3,5657.6,3
301,Monticello Ave & Chicago Ave,3,2,1,0,3,0,0,41.895210,-87.717444,3,78.0,3
496,Public Rack - Kedvale Ave & Avondale Ave,3,3,0,0,3,0,0,41.952862,-87.731168,3,4331.5,3
1090.0,Public Rack - Minuteman Park,3,0,3,0,3,0,0,41.785026,-87.762592,3,102.3,3
421,Albany Ave & Douglas Blvd,3,0,3,0,3,0,0,41.863262,-87.703019,3,8032.5,3
908,Public Rack - Normal Blvd & 61st Pl,3,1,2,0,3,0,0,41.782060,-87.637455,3,3887.7,3
973,Public Rack - Halsted St & 113th St,3,1,2,0,3,0,0,41.688517,-87.642475,3,4037.0,3
1106.0,Public Rack - Irving Park Rd & Melvina Ave,3,1,2,0,3,0,0,41.952881,-87.780729,3,6815.9,3
762,Public Rack - Kenneth Ave & 63rd St W,3,0,3,0,3,0,0,41.778434,-87.734036,3,12865.0,3
548,Public Rack - Cicero Ave & Altgeld St,3,2,1,0,3,0,0,41.925734,-87.746442,3,9702.5,3
891,Public Rack - Marquette Ave & 83rd St,3,2,1,0,3,0,0,41.744666,-87.558651,3,3447.2,3
329.0,Central Park Ave & Douglas Blvd,3,0,3,0,3,0,0,41.862365,-87.715864,3,3783.3,3
869,Public Rack - Homan Ave & 26th St,3,1,2,0,3,0,0,41.844526,-87.710073,3,4327.7,3
640,Public Rack - Morgan St & 87th St,3,2,1,0,3,0,0,41.735943,-87.648160,3,246.4,3
699,Public Rack - Cottage Grove Ave & 98th St,3,2,1,0,3,0,0,41.716204,-87.604358,3,4445.6,3
1218.0,Public Rack - Central Park & Peterson,3,3,0,0,3,0,0,41.990136,-87.718747,3,5095.3,3
956,Public Rack - King Dr & Oakwood Blvd,3,1,2,0,3,0,0,41.822798,-87.616509,3,4987.6,3
798,Public Rack - Menard Ave & Agusta Blvd,3,3,0,0,3,0,0,41.898321,-87.770477,3,9166.3,3
691,Public Rack - Western Ave & 105th St,3,2,1,0,3,0,0,41.702723,-87.681464,3,3989.7,3
709,Public Rack - Halsted St & 94th St,3,2,1,0,3,0,0,41.723387,-87.643419,3,9633.9,3
852,Public Rack - Kildare Ave & Washignton Blvd,3,1,2,0,3,0,0,41.881883,-87.733682,3,10593.9,3
667,Public Rack - Jeffery Blvd & 83rd St,3,2,1,0,3,0,0,41.744365,-87.574989,3,3604.8,3
481,Public Rack - Chase Ave & Touhy Ave - NW,3,1,2,0,3,0,0,42.014271,-87.690408,3,3853.0,3
1221.0,Public Rack - Pulaski & Ardmore,3,1,2,0,3,0,0,41.985735,-87.728351,3,6098.7,3
20128,S Wentworth Ave & W 111th St,3,0,3,0,3,0,0,41.692618,-87.628052,3,4337.7,3
1015,Public Rack - Peterson Ave & Drake Ave,3,2,1,0,3,0,0,41.990119,-87.717337,3,9964.9,3
838,Public Rack - Piotrowski Park,3,1,2,0,3,0,0,41.836682,-87.730830,3,417.0,3
1163.0,Public Rack - Devon Ave & Minnehaha Ave (west),3,1,2,0,3,0,0,41.997384,-87.763064,3,3073.3,3
20210,State St & 123rd St,3,0,3,2,1,0,0,41.670644,-87.622586,3,1680.1,3
1137.0,Public Rack - Nina Ave & Avondale Ave,3,2,1,0,3,0,0,41.991154,-87.799103,3,8232.6,3
1040,Public Rack - Talman Ave & Pershing Rd,3,2,1,0,3,0,0,41.822645,-87.690699,3,15953.7,3
1162.0,Public Rack - Leoti Ave & Central Ave (north),3,2,1,0,3,0,0,41.998155,-87.763610,3,6049.8,3
733,Public Rack - East End Ave & 75th St,3,1,2,0,3,0,0,41.758893,-87.582688,3,2687.6,3
1035,Public Rack - Western Ave & 62nd St,3,1,2,0,3,0,0,41.780947,-87.683772,3,2563.9,3
24240,Kedzie Ave & 38th St,3,1,2,2,1,0,0,41.824440,-87.704930,3,4267.0,3
1105.0,Public Rack - Irving Park Rd & Parkside Ave,3,2,1,0,3,0,0,41.953054,-87.688832,3,6510.9,3
1114.0,Public Rack - Montrose Ave & Lavergne Ave,3,1,2,0,3,0,0,41.960617,-87.751662,3,1151.2,3
24132,Damen Ave & 77th St,3,2,1,2,1,0,0,41.754203,-87.673224,3,2438.4,3
1217.0,Public Rack - Christiana & Lincoln,3,3,0,0,3,0,0,41.993460,-87.712734,3,9633.6,3
1025,Public Rack - Sangamon St & 87th St,3,2,1,0,3,0,0,41.735861,-87.646869,3,4456.6,3
1168.0,Public Rack - Hiawatha Ave & Minnehaha Ave,3,1,2,0,3,0,0,41.999522,-87.760490,3,3326.0,3
1117.0,Public Rack - Nordica Ave & Higgins Ave,3,1,2,0,3,0,0,41.980152,-87.802266,3,2754.8,3
844,Public Rack - Bishop St & 46th St,3,3,0,0,3,0,0,41.809940,-87.661522,3,2676.9,3
1196.0,Public Rack - Mulligan & Northwest Hwy,3,2,1,0,3,0,0,41.985382,-87.786732,3,4523.6,3
735,Public Rack - Stony Is Ave & 73rd St,3,2,1,0,3,0,0,41.762265,-87.585469,3,5878.5,3
24135,Homan Ave & 77th St,3,0,3,3,0,0,0,41.753740,-87.707510,3,0.0,3
764,Public Rack - Kedvale Ave & 63rd St E,3,2,1,0,3,0,0,41.778768,-87.725957,3,1891.8,3
1191.0,Public Rack - Central & Berteau,3,2,1,0,3,0,0,41.956879,-87.767369,3,15599.1,3
23129,Mozart St & 79th St,3,3,0,3,0,0,0,41.749702,-87.693917,3,860.7,3
1278.0,Public Rack - Wentworth Park,3,2,1,0,3,0,0,41.788780,-87.779640,3,8172.1,3
1038,Public Rack - Kedzie Ave & 62nd Pl,3,1,2,0,3,0,0,41.780148,-87.703338,3,1146.8,3
24352,Vincennes Ave & 79th St,3,2,1,2,1,0,0,41.750600,-87.634090,3,3303.3,3
24400,Ewing Ave & 97th St,3,1,2,0,3,0,0,41.719820,-87.535420,3,4547.4,3
24263,Sacramento Ave & 51st St,3,1,2,2,1,0,0,41.800680,-87.698950,3,1917.1,3
24333,Oriole Ave & Irving Park Rd,3,1,2,2,1,0,0,41.952240,-87.816970,3,5667.0,3
533,Public Rack - Avers Ave & Ogden Ave,3,1,2,0,3,0,0,41.852642,-87.721030,3,5686.5,3
542,Public Rack - Chopin Park,3,0,3,0,3,0,0,41.942675,-87.761899,3,4497.3,3
551,Public Rack - Cicero Ave & North Ave,3,3,0,0,3,0,0,41.909329,-87.745838,3,1825.7,3
1097.0,Public Rack - Meade Ave & Archer Ave,2,0,2,0,2,0,0,41.794035,-87.774081,2,1636.2,2
790,Public Rack - Central Ave & Adams St,2,1,1,0,2,0,0,41.878278,-87.764794,2,1382.4,2
20118,Eggleston Ave & 92nd St,2,1,1,0,2,0,0,41.727607,-87.634845,2,3657.3,2
911,Public Rack - Emerald Ave & 43rd St,2,2,0,0,2,0,0,41.816376,-87.644672,2,15663.5,2
717,Public Rack - Mackinaw Ave & 85th St,2,0,2,0,2,0,0,41.742120,-87.543131,2,2256.5,2
368.0,Tripp Ave & 31st St,2,0,2,0,2,0,0,41.836968,-87.730489,2,3004.4,2
375,Long Ave & North Ave,2,2,0,0,2,0,0,41.909191,-87.760938,2,4859.7,2
825,Public Rack - Kedzie Ave & 54th St - SW,2,1,1,0,2,0,0,41.795217,-87.703711,2,1454.3,2
303,Kildare Ave & Division St,2,0,2,0,2,0,0,41.902288,-87.733559,2,4026.1,2
1210.0,Public Rack - Cicero & Rosemont,2,2,0,0,2,0,0,41.995620,-87.748591,2,8885.5,2
1147.0,Public Rack - Kedvale Ave & Peterson Ave,2,1,1,0,2,0,0,41.990130,-87.732115,2,13349.9,2
772,Public Rack - Kedzie Ave & 61st Pl E,2,2,0,0,2,0,0,41.782244,-87.703141,2,716.1,2
363.0,Tripp Ave & 15th St,2,0,2,0,2,0,0,41.860720,-87.731368,2,1545.4,2
787,Public Rack - Lake Park Ave & 44th St,2,1,1,0,2,0,0,41.814654,-87.598059,2,8189.6,2
990,Public Rack - Western Ave & 107th Pl,2,1,1,0,2,0,0,41.697990,-87.681232,2,3302.6,2
1167.0,Public Rack - Leoti Ave & Central Ave (south),2,2,0,0,2,0,0,41.998344,-87.763493,2,6267.3,2
1023,Public Rack - Brainerd Park,2,1,1,0,2,0,0,41.726940,-87.654884,2,607.0,2
1034,Public Rack - Kenneth Ave & 63rd St E,2,0,2,0,2,0,0,41.778529,-87.733351,2,2710.8,2
388,Richmond St & 59th St,2,0,2,0,2,0,0,41.786588,-87.697316,2,2056.7,2
1233.0,Public Rack - McVicker & 52nd,2,0,2,0,2,0,0,41.797982,-87.772979,2,1111.5,2
1230.0,Public Rack - Newcastle & Archer,2,0,2,0,2,0,0,41.792300,-87.792888,2,2136.1,2
840,Public Rack - Marshfield Ave & 45th St,2,2,0,0,2,0,0,41.812341,-87.666213,2,2111.0,2
943,Public Rack - Paxton Ave & 79th St,2,1,1,0,2,0,0,41.751705,-87.570316,2,2310.3,2
904,Public Rack - Walden Pkwy & 99th St,2,0,2,0,2,0,0,41.713887,-87.667997,2,3533.5,2
886,Public Rack - Laflin St & 79th St,2,2,0,0,2,0,0,41.750315,-87.661819,2,3005.8,2
743,Public Rack - May St & 63rd St,2,1,1,0,2,0,0,41.779674,-87.653145,2,1367.7,2
1170.0,Public Rack - Ottowa Ave & Touhy Ave,2,1,1,0,2,0,0,42.011494,-87.818215,2,6943.3,2
989,Public Rack - 10557 S Western Ave,2,2,0,0,2,0,0,41.701776,-87.681433,2,2076.2,2
1130.0,Public Rack - Elston Ave & Gunnison St,2,1,1,0,2,0,0,41.968586,-87.740604,2,1580.1,2
304,Lavergne Ave & Division St,2,0,2,0,2,0,0,41.902416,-87.751055,2,2876.8,2
1207.0,Public Rack - Parkside & Elston,2,2,0,0,2,0,0,41.985591,-87.769687,2,3780.9,2
758,Public Rack - Washtenaw Ave & 63rd St,2,2,0,0,2,0,0,41.779255,-87.691271,2,3662.9,2
1135.0,Public Rack - Higgins Ave & Neva Ave,2,1,1,0,2,0,0,41.980672,-87.805891,2,3362.9,2
1179.0,Public Rack - Oketo & Northwest Hwy,2,1,1,0,2,0,0,42.000355,-87.812470,2,4013.2,2
944,Public Rack - Jeffery Blvd & 81st St,2,2,0,0,2,0,0,41.749361,-87.575858,2,5263.5,2
1238.0,Public Rack - Austin & 62nd,2,0,2,0,2,0,0,41.779773,-87.771454,2,2697.2,2
1127.0,Public Rack - Karlov Ave & Lawrence Ave,2,2,0,0,2,0,0,41.968277,-87.729989,2,4756.2,2
1169.0,Public Rack - Brooks Park,2,1,1,0,2,0,0,42.004415,-87.807063,2,9954.1,2
730,Public Rack - Cottage Grove Ave & 75th St,2,1,1,0,2,0,0,41.758739,-87.605769,2,558.6,2
538,Public Rack - Karlov Ave & 26th St,2,1,1,0,2,0,0,41.844214,-87.727215,2,594.9,2
853,Public Rack - Keeler Ave & Madison St S,2,2,0,0,2,0,0,41.880531,-87.731063,2,1438.0,2
731,Public Rack - Paul Revere Elementary School,2,1,1,0,2,0,0,41.764225,-87.600166,2,1314.1,2
1047,Public Rack - Maplewood Ave & 47th St,2,1,1,0,2,0,0,41.808443,-87.688560,2,280.9,2
763,Public Rack - Kildare Ave & 63rd St,2,1,1,0,2,0,0,41.778442,-87.730470,2,168.5,2
24253,Lamon Ave & 47th St,2,0,2,1,1,0,0,41.807810,-87.745690,2,639.6,2
969,Public Rack - Lamon Ave & Erie St,2,1,1,0,2,0,0,41.892151,-87.746535,2,3310.1,2
1157.0,Public Rack - Northwest Hwy & Neva Ave,2,1,1,0,2,0,0,41.995855,-87.805097,2,4070.7,2
1043,Public Rack - Loomis Blvd & 47th St,2,1,1,0,2,0,0,41.808769,-87.660292,2,5359.8,2
946,Public Rack - Vincennes Ave & 77th St,2,2,0,0,2,0,0,41.757027,-87.565013,2,7870.9,2
617,Public Rack - Morgan St & 95th St,2,1,1,0,2,0,0,41.721215,-87.647435,2,3092.8,2
628,Public Rack - Abbott Park,2,0,2,0,2,0,0,41.721696,-87.622278,2,1209.6,2
532,Public Rack - Central Park Ave & Ogden Ave,2,2,0,0,2,0,0,41.854338,-87.715158,2,1123.1,2
785,Public Rack - Princeton Ave & 43rd St,2,2,0,0,2,0,0,41.815725,-87.633744,2,4734.0,2
1054,Public Rack - Division St & Christiana Ave,2,2,0,0,2,0,0,41.902540,-87.710850,2,7359.4,2
773,"Public Rack - Senka ""Edward Duke"" Park",2,2,0,0,2,0,0,41.790689,-87.710996,2,5175.7,2
1185.0,Public Rack - W. Talcott & N. Oriole,2,2,0,0,2,0,0,41.990637,-87.816938,2,1981.0,2
1024,Public Rack - May St & 87th St,2,2,0,0,2,0,0,41.735637,-87.651760,2,602.9,2
1198.0,Public Rack - Oak Park & Higgins,2,1,1,0,2,0,0,41.978904,-87.796264,2,4136.5,2
1069,Public Rack - Komensky Ave & 26th St,2,1,1,0,2,0,0,41.844184,-87.726347,2,542.8,2
1065,Public Rack - Homan Ave & Roosevelt,2,0,2,0,2,0,0,41.866490,-87.710786,2,3425.0,2
868,Public Rack - Kildare Ave & Division Ave,2,2,0,0,2,0,0,41.902405,-87.732699,2,2315.8,2
1067,Public Rack - Pulaski Rd & Grenshaw St,2,1,1,0,2,0,0,41.867028,-87.725464,2,383.4,2
839,Public Rack - Kedzie Ave & Pershing Rd,2,1,1,0,2,0,0,41.822885,-87.704227,2,12.3,2
1037,Public Rack - Homan Ave & 62nd Pl,2,1,1,0,2,0,0,41.779668,-87.707834,2,858.7,2
1066,Public Rack - St Louis Ave & Flournoy St,2,2,0,0,2,0,0,41.872781,-87.713156,2,823.0,2
24283,Pulaski Rd & 60th Pl,2,1,1,1,1,0,0,41.783150,-87.722570,2,27082.7,2
703,Public Rack - Marshfield Ave & 87th St,2,1,1,0,2,0,0,41.735527,-87.663867,2,1385.6,2
555,Public Rack - Latrobe Ave & Lake St,2,2,0,0,2,0,0,41.887083,-87.756181,2,2418.3,2
1078.0,Public Rack - 85th Pl & Pulaski Rd,2,0,2,0,2,0,0,41.737389,-87.721334,2,4297.3,2
1274.0,Public Rack - Damen & 87th,2,1,1,0,2,0,0,41.736037,-87.672691,2,2627.7,2
1094.0,Public Rack - Mason Ave & Archer Ave,2,0,2,0,2,0,0,41.794199,-87.771388,2,2829.7,2
529,Public Rack - Franklin Park,2,2,0,0,2,0,0,41.861493,-87.733404,2,495.7,2
851,Public Rack - Kostner Ave & Lake St,2,2,0,0,2,0,0,41.885708,-87.735424,2,4048.3,2
765,Public Rack - West Lawn Park,2,2,0,0,2,0,0,41.774815,-87.728303,2,598.6,2
712,Public Rack - Hermitage & 83rd St,2,2,0,0,2,0,0,41.743027,-87.666272,2,1705.9,2
1071,Public Rack - Ashland Ave & 74th St,2,2,0,0,2,0,0,41.759735,-87.663736,2,181.5,2
721,Public Rack - Ashland Ave & 73rd St,2,2,0,0,2,0,0,41.760817,-87.663499,2,11217.6,2
755,Public Rack - Kedzie Ave & 64th St - SE,2,2,0,0,2,0,0,41.776985,-87.702916,2,2480.0,2
955,Public Rack - Eberhart Ave & 61st St,2,1,1,0,2,0,0,41.783745,-87.612919,2,1568.3,2
928,Public Rack - Michigan Ave & 121st St,2,0,2,0,2,0,0,41.674130,-87.620448,2,460.7,2
1096.0,Public Rack - Austin Ave & Archer Ave,2,0,2,0,2,0,0,41.794209,-87.771615,2,1761.0,2
883,Public Rack - East End Ave & 87th St,2,1,1,0,2,0,0,41.737054,-87.583998,2,2238.3,2
1081.0,Public Rack - Rockwell Ave & 71st St,2,2,0,0,2,0,0,41.764753,-87.688641,2,1620.6,2
1053,Public Rack - Grand Ave & Lawndale Ave,2,1,1,0,2,0,0,41.903500,-87.720400,2,2754.3,2
1245.0,Public Rack - Artesian & 71st,1,1,0,0,1,0,0,41.764839,-87.684382,1,1085.2,1
769,Public Rack - Peoria St & 60th St,1,1,0,0,1,0,0,41.785013,-87.647233,1,625.7,1
645,Public Rack - Tuley (Murray) Park,1,1,0,0,1,0,0,41.730158,-87.611603,1,6887.7,1
827,Public Rack - Strohacker Park,1,0,1,0,1,0,0,41.794806,-87.732188,1,1163.8,1
862,Public Rack - Milwaukee Ave & Waveland Ave,1,0,1,0,1,0,0,41.947544,-87.737798,1,700.3,1
829,Public Rack - Pulaski Rd & 51st Rd,1,1,0,0,1,0,0,41.800315,-87.723866,1,1190.9,1
977,Public Rack - Halsted St & 109th St,1,1,0,0,1,0,0,41.695764,-87.642651,1,868.8,1
994,Public Rack - Prairie Ave & 78th St,1,0,1,0,1,0,0,41.752144,-87.618186,1,1097.7,1
888,Public Rack - Aida Food Market,1,1,0,0,1,0,0,41.749900,-87.643930,1,415.6,1
887,Public Rack - Halsted St & 80th St,1,1,0,0,1,0,0,41.748307,-87.644059,1,179.3,1
900,Public Rack - Western Ave & 118th St,1,1,0,0,1,0,0,41.678689,-87.680941,1,2931.0,1
905,Public Rack - Yates Blvd & Exchange Ave,1,1,0,0,1,0,0,41.765369,-87.565683,1,3134.1,1
949,Public Rack - Kingston Ave & 75th St,1,1,0,0,1,0,0,41.758999,-87.562064,1,427.3,1
812,Public Rack - Lake Park Ave & 47th St,1,1,0,0,1,0,0,41.809737,-87.591709,1,759.3,1
1232.0,Public Rack - Rutherford & 53rd,1,0,1,0,1,0,0,41.795065,-87.790533,1,886.2,1
912,Public Rack - Halsted St & 41st St,1,1,0,0,1,0,0,41.819890,-87.645723,1,6775.7,1
1062,Public Rack - Kedzie Ave & Walnut St,1,0,1,0,1,0,0,41.885881,-87.706185,1,3382.5,1
892,Public Rack - Baker Ave & 863rd Pl,1,1,0,0,1,0,0,41.743433,-87.550250,1,730.5,1
889,Public Rack - Ingleside Ave & 79th St,1,1,0,0,1,0,0,41.751243,-87.600844,1,155.0,1
656,Public Rack - West Chatham Park,1,0,1,0,1,0,0,41.745488,-87.631651,1,520.1,1
1252.0,Public Rack - Troy & 71st,1,0,1,0,1,0,0,41.764165,-87.701628,1,2328.5,1
1264.0,Public Rack - Homan & 79th,1,0,1,0,1,0,0,41.749876,-87.707458,1,211.4,1
965,Public Rack - Fullerton Ave & Lavergne Ave,1,0,1,0,1,0,0,41.924034,-87.751934,1,4210.1,1
726,Public Rack - Halsted St & 77th St,1,1,0,0,1,0,0,41.753743,-87.644038,1,874.3,1
668,Public Rack - Marquette Ave & 79th St,1,1,0,0,1,0,0,41.751687,-87.558810,1,850.1,1
307,Leamington Ave & Hirsch St,1,0,1,0,1,0,0,41.905823,-87.754903,1,4.0,1
725,Public Rack - Hamilton Park,1,1,0,0,1,0,0,41.763314,-87.637617,1,637.5,1
727,Public Rack - Normal Ave & 72nd St,1,1,0,0,1,0,0,41.763466,-87.637075,1,107.5,1
801,Public Rack - N Narragansett Ave & Grand Ave,1,0,1,0,1,0,0,41.922343,-87.784660,1,1425.6,1
879,Public Rack - Cottage Grove Ave & 89th Pl,1,0,1,0,1,0,0,41.731767,-87.604899,1,1811.8,1
980,Public Rack - Ewing Ave & 106th St,1,1,0,0,1,0,0,41.702411,-87.535430,1,5840.2,1
1154.0,Public Rack - Ozanam Ave & Devon Ave,1,1,0,0,1,0,0,41.996997,-87.821342,1,351.9,1
1254.0,Public Rack - Springfield & 71st,1,0,1,0,1,0,0,41.764196,-87.720111,1,1732.1,1
