school_id,short_name,long_name,primary_category,address,zip,school_latitude,school_longitude,student_count_total,student_count_low_income,student_count_black,student_count_hispanic,student_count_white,overall_rating,school_year,community_area
400013,ASPIRA - EARLY COLLEGE HS,ASPIRA Charter School - Early College High School,HS,3986 W BARRY AVE,60618,41.937298,-87.727096,378,358,12,350,5,Level 2+,School Year 2016-2017,AVONDALE
610290,MAYS,Benjamin E Mays Elementary Academy,ES,6656 S NORMAL BLVD,60621,41.772727,-87.637277,373,333,365,5,0,Level 2,School Year 2016-2017,ENGLEWOOD
400032,CICS - ELLISON HS,CICS - Ralph Ellison,HS,1817 W 80TH ST,60620,41.748382,-87.66898,425,391,417,3,0,Level 2+,School Year 2016-2017,AUBURN GRESHAM
610093,NEIL,Jane A Neil Elementary School,ES,8555 S MICHIGAN AVE,60619,41.738407,-87.620933,257,223,254,2,1,Inability to Rate,School Year 2016-2017,CHATHAM
610006,HURLEY,Edward N Hurley Elementary School,ES,3849 W 69TH PL,60629,41.766785,-87.719541,832,706,9,817,1,Level 1,School Year 2016-2017,WEST LAWN
609902,METCALFE,Ralph H Metcalfe Elementary Community Academy,ES,12339 S NORMAL AVE,60628,41.669444,-87.634306,371,333,363,8,0,Level 1+,School Year 2016-2017,WEST PULLMAN
609745,SOUTHSIDE HS,Southside Occupational Academy High School,HS,7342 S HOYNE AVE,60636,41.759852,-87.675947,269,245,181,75,13,Inability to Rate,School Year 2016-2017,WEST ENGLEWOOD
610141,RAVENSWOOD,Ravenswood Elementary School,ES,4332 N PAULINA ST,60613,41.960746,-87.670922,551,227,52,206,232,Level 1+,School Year 2016-2017,LAKE VIEW
609791,BASS,Perkins Bass Elementary School,ES,1140 W 66TH ST,60621,41.774246,-87.653532,438,391,424,9,0,Level 2,School Year 2016-2017,ENGLEWOOD
610557,PATHWAYS - ASHBURN HS,Pathways in Education- Ashburn,HS,3284 W 87TH ST,60652,41.735239,-87.70406,227,200,62,141,22,Level 2,School Year 2016-2017,ASHBURN
609872,PEREZ,Manuel Perez Elementary School,ES,1241 W 19TH ST,60608,41.856029,-87.65798,294,269,4,288,2,Level 1,School Year 2016-2017,LOWER WEST SIDE
609947,GRAHAM ES,Alexander Graham Elementary School,ES,4436 S UNION AVE,60609,41.813304,-87.643344,414,361,101,201,109,Level 2+,School Year 2016-2017,NEW CITY
609830,BRUNSON,Milton Brunson Math & Science Specialty ES,ES,932 N CENTRAL AVE,60651,41.897663,-87.765606,478,439,428,46,1,Level 1,School Year 2016-2017,AUSTIN
609961,NINOS HEROES,Ninos Heroes Elementary Academic Center,ES,8344 S COMMERCIAL AVE,60617,41.743753,-87.551862,373,308,316,52,2,Level 2,School Year 2016-2017,SOUTH CHICAGO
610368,HUGHES L,Langston Hughes Elementary School,ES,240 W 104TH ST,60628,41.705342,-87.629869,458,391,438,15,1,Level 2+,School Year 2016-2017,ROSELAND
400023,CICS - AVALON/SOUTH SHORE,CICS - Avalon/South Shore,ES,1501 E 83RD PL,60619,41.743179,-87.587928,476,408,466,5,0,Level 1+,School Year 2016-2017,AVALON PARK
610147,ROGERS,Philip Rogers Elementary School,ES,7345 N WASHTENAW AVE,60645,42.015265,-87.697185,777,528,129,302,127,Level 1+,School Year 2016-2017,WEST RIDGE
609900,CURTIS,George W Curtis Elementary School,ES,32 E 115TH ST,60628,41.685418,-87.621653,504,457,467,23,1,Level 1,School Year 2016-2017,ROSELAND
400061,PERSPECTIVES - LEADERSHIP HS,Perspectives - Leadership Academy,HS,8131 S MAY ST,60620,41.745961,-87.652045,428,406,417,5,0,Level 1,School Year 2016-2017,AUBURN GRESHAM
610339,STAGG,Amos Alonzo Stagg Elementary School,ES,7424 S MORGAN ST,60621,41.758925,-87.649217,414,360,403,9,0,Level 2,School Year 2016-2017,ENGLEWOOD
609734,TAFT HS,William Howard Taft High School,HS,6530 W BRYN MAWR AVE,60631,41.982961,-87.791547,3369,1823,77,1332,1559,Level 1,School Year 2016-2017,NORWOOD PARK
400159,CHRISTOPHER HOUSE,Christopher House Charter School,ES,5235 W BELDEN AVE,60639,41.922181,-87.757522,340,312,11,322,5,Level 1,School Year 2016-2017,BELMONT CRAGIN
610362,EVERS,Medgar Evers Elementary School,ES,9811 S LOWE AVE,60628,41.715665,-87.639305,276,224,271,5,0,Level 1+,School Year 2016-2017,WASHINGTON HEIGHTS
610524,ALCOTT HS,Louisa May Alcott College Preparatory HS,HS,2957 N HOYNE AVE,60618,41.935795,-87.680562,319,265,50,223,30,Level 1+,School Year 2016-2017,NORTH CENTER
609833,CALDWELL,Charles P Caldwell Academy of Math & Science ES,ES,8546 S CREGIER AVE,60617,41.739226,-87.580729,260,218,257,1,1,Level 2+,School Year 2016-2017,AVALON PARK
400129,YCCS - PROGRESSIVE LEADERSHIP,YCCS-Progressive Leadership Academy,HS,6620 S DR MARTIN LUTHER KING JR DR,60637,41.773962,-87.61574,136,133,135,1,0,Level 2+,School Year 2016-2017,GREATER GRAND CROSSING
400030,CICS - WEST BELDEN,CICS - West Belden,ES,2245 N MCVICKER AVE,60639,41.921687,-87.776749,527,458,36,483,5,Level 1+,School Year 2016-2017,BELMONT CRAGIN
400027,CICS - IRVING PARK,CICS - Irving Park,ES,3820 N SPAULDING AVE,60618,41.950891,-87.710492,556,319,32,377,94,Level 1,School Year 2016-2017,IRVING PARK
609908,ESMOND,Esmond Elementary School,ES,1865 W MONTVALE AVE,60643,41.68942,-87.669159,277,251,274,2,1,Level 2+,School Year 2016-2017,MORGAN PARK
400051,NOBLE - NOBLE HS,Noble - Noble College Prep,HS,1010 N NOBLE ST,60642,41.900191,-87.662628,655,580,82,552,8,Level 1+,School Year 2016-2017,WEST TOWN
609708,FOREMAN HS,Edwin G. Foreman College and Career Academy,HS,3235 N LECLAIRE AVE,60641,41.939797,-87.754167,802,750,180,591,20,Level 2,School Year 2016-2017,PORTAGE PARK
609910,FALCONER,Laughlin Falconer Elementary School,ES,3020 N LAMON AVE,60641,41.935785,-87.749331,1184,987,24,1099,39,Level 1,School Year 2016-2017,BELMONT CRAGIN
609836,CANTY,Arthur E Canty Elementary School,ES,3740 N PANAMA AVE,60634,41.948007,-87.829296,861,419,13,352,447,Level 1+,School Year 2016-2017,DUNNING
610059,MAYER,Oscar F Mayer Elementary School,ES,2250 N CLIFTON AVE,60614,41.923204,-87.657287,758,100,61,111,540,Level 1+,School Year 2016-2017,LINCOLN PARK
400137,LITTLE BLACK PEARL HS,Little Black Pearl Art and Design Academy,HS,1060 E 47TH ST,60653,41.809695,-87.59934,116,98,112,1,0,Level 2+,School Year 2016-2017,KENWOOD
609891,DOOLITTLE,James R Doolittle Jr Elementary School,ES,535 E 35TH ST,60616,41.831121,-87.612275,273,244,270,2,0,Level 3,School Year 2016-2017,DOUGLAS
609987,HENDRICKS,Thomas A Hendricks Elementary Community Academy,ES,4316 S PRINCETON AVE,60609,41.815788,-87.633664,243,205,222,12,4,Level 1,School Year 2016-2017,FULLER PARK
609969,HARTE,Bret Harte Elementary School,ES,1556 E 56TH ST,60637,41.793447,-87.586855,318,233,278,24,8,Level 1,School Year 2016-2017,HYDE PARK
610102,OGLESBY,Richard J Oglesby Elementary School,ES,7646 S GREEN ST,60620,41.75467,-87.645469,487,431,486,0,0,Level 2+,School Year 2016-2017,AUBURN GRESHAM
610077,MORRILL,Donald Morrill Math & Science Elementary School,ES,6011 S ROCKWELL ST,60629,41.784313,-87.688549,653,586,218,427,7,Level 2+,School Year 2016-2017,CHICAGO LAWN
609782,AUDUBON,John J Audubon Elementary School,ES,3500 N HOYNE AVE,60618,41.945062,-87.681041,574,119,15,141,358,Level 1+,School Year 2016-2017,NORTH CENTER
400050,NAMASTE,Namaste Charter School,ES,3737 S PAULINA ST,60609,41.8257,-87.667724,484,366,13,430,30,Level 1,School Year 2016-2017,MCKINLEY PARK
610177,SKINNER,Mark Skinner Elementary School,ES,1260 W ADAMS ST,60607,41.879103,-87.659419,1084,252,341,124,259,Level 1+,School Year 2016-2017,NEAR WEST SIDE
610136,PRESCOTT,William H Prescott Elementary School,ES,1632 W WRIGHTWOOD AVE,60614,41.928841,-87.669528,432,184,75,153,156,Level 1+,School Year 2016-2017,LINCOLN PARK
610194,SUMNER,Charles Sumner  Math & Science Community Acad ES,ES,4320 W 5TH AVE,60624,41.870828,-87.733524,278,223,274,3,0,Level 1+,School Year 2016-2017,WEST GARFIELD PARK
609968,MCAULIFFE,Sharon Christa McAuliffe Elementary School,ES,1841 N SPRINGFIELD AVE,60647,41.914816,-87.723931,731,635,28,680,17,Level 2+,School Year 2016-2017,HERMOSA
610110,WELLS ES,Ida B Wells Preparatory Elementary Academy,ES,249 E 37TH ST,60653,41.827355,-87.61978,395,336,356,18,0,Level 2+,School Year 2016-2017,DOUGLAS
400035,CHICAGO MATH & SCIENCE HS,Chicago Math and Science Academy Charter School,HS,7212 N CLARK ST,60626,42.013031,-87.674818,584,533,180,317,20,Level 1+,School Year 2016-2017,ROGERS PARK
609726,BROOKS HS,Gwendolyn Brooks College Preparatory Academy HS,HS,250 E 111TH ST,60628,41.692763,-87.616353,959,692,757,175,7,Level 1+,School Year 2016-2017,ROSELAND
610572,CAMELOT - SAFE ES,Camelot Safe Elementary,ES,7877 S COLES AVE,60649,41.753117,-87.550513,4,4,3,1,0,Level 1,School Year 2016-2017,SOUTH SHORE
609709,GAGE PARK HS,Gage Park High School,HS,5630 S ROCKWELL ST,60629,41.791013,-87.688954,330,315,128,200,1,Level 2,School Year 2016-2017,GAGE PARK
609804,BOONE,Daniel Boone Elementary School,ES,6710 N WASHTENAW AVE,60645,42.003412,-87.697463,826,694,67,349,169,Level 1,School Year 2016-2017,WEST RIDGE
609904,ELLINGTON,Edward K Ellington Elementary School,ES,243 N PARKSIDE AVE,60644,41.88553,-87.766589,503,437,480,17,3,Level 1,School Year 2016-2017,AUSTIN
610499,COLLINS HS,Collins Academy High School,HS,1313 S SACRAMENTO DR,60623,41.864149,-87.702042,256,255,251,4,0,Level 3,School Year 2016-2017,NORTH LAWNDALE
400124,YCCS - MCKINLEY,YCCS-Ada S. McKinley-Lakeside HS,HS,2920 S WABASH AVE,60616,41.841331,-87.625331,124,121,117,7,0,Level 2+,School Year 2016-2017,DOUGLAS
609928,FULLER,Melville W Fuller Elementary School,ES,4214 S ST LAWRENCE AVE,60653,41.818003,-87.611784,364,327,359,4,0,Level 2+,School Year 2016-2017,GRAND BOULEVARD
400173,PATHWAYS - BRIGHTON PARK HS,Pathways in Education- Brighton Park,HS,3124 W 47TH ST,60632,41.808226,-87.702645,270,255,9,243,12,Level 2,School Year 2016-2017,BRIGHTON PARK
609994,HIBBARD,William G Hibbard Elementary School,ES,3244 W AINSLIE ST,60625,41.970335,-87.710362,982,812,47,796,55,Level 1+,School Year 2016-2017,ALBANY PARK
400087,YOUNG WOMENS HS,Young Women's Leadership Charter School,HS,2641 S CALUMET AVE,60616,41.844544,-87.618724,198,183,183,9,4,Level 2+,School Year 2016-2017,DOUGLAS
400134,YCCS - ADDAMS,YCCS-Jane Addams Alternative HS,HS,1814 S UNION AVE,60616,41.857208,-87.644888,161,155,43,110,6,Level 1+,School Year 2016-2017,LOWER WEST SIDE
610573,CAMELOT - SAFE HS,Camelot Safe HS,HS,7530 S SOUTH SHORE DR,60649,41.753115,-87.551804,5,5,5,0,0,Level 1,School Year 2016-2017,SOUTH SHORE
609716,KELVYN PARK HS,Kelvyn Park High School,HS,4343 W WRIGHTWOOD AVE,60639,41.927918,-87.735999,445,415,31,402,7,Level 2,School Year 2016-2017,HERMOSA
609796,BEAUBIEN,Jean Baptiste Beaubien Elementary School,ES,5025 N LARAMIE AVE,60630,41.972394,-87.757565,1093,525,23,402,417,Level 1+,School Year 2016-2017,JEFFERSON PARK
609797,BEIDLER,Jacob Beidler Elementary School,ES,3151 W WALNUT ST,60612,41.885321,-87.705855,442,373,427,15,0,Level 2,School Year 2016-2017,EAST GARFIELD PARK
609788,BARNARD,Alice L Barnard Computer Math & Science Ctr ES,ES,10354 S CHARLES ST,60643,41.705131,-87.658074,314,241,304,3,3,Level 1,School Year 2016-2017,BEVERLY
609746,KENWOOD HS,Kenwood Academy High School,HS,5015 S BLACKSTONE AVE,60615,41.803772,-87.590421,1763,1060,1468,78,91,Level 1+,School Year 2016-2017,KENWOOD
400066,PERSPECTIVES - MATH & SCI HS,Perspectives - Math and Science Academy,HS,3663 S WABASH AVE,60653,41.827784,-87.624788,445,400,430,13,1,Level 1,School Year 2016-2017,DOUGLAS
610570,OMBUDSMAN - SOUTH HS,Ombudsman Chicago- South,HS,6057 S WESTERN AVE,60636,41.783027,-87.683635,474,438,229,236,5,Level 2,School Year 2016-2017,CHICAGO LAWN
610355,COURTENAY,Mary E Courtenay Elementary Language Arts Center,ES,4420 N BEACON ST,60640,41.962308,-87.663853,403,321,198,139,33,Level 1+,School Year 2016-2017,UPTOWN
610127,PETERSON,Mary Gage Peterson Elementary School,ES,5510 N CHRISTIANA AVE,60625,41.981557,-87.712583,888,583,46,336,238,Level 1+,School Year 2016-2017,NORTH PARK
609704,FARRAGUT HS,David G Farragut Career Academy High School,HS,2345 S CHRISTIANA AVE,60623,41.84856,-87.708706,731,703,60,658,4,Level 2,School Year 2016-2017,SOUTH LAWNDALE
610201,THORP O,Ole A Thorp Elementary Scholastic Academy,ES,6024 W WARWICK AVE,60634,41.948571,-87.777631,849,405,82,409,277,Level 1+,School Year 2016-2017,DUNNING
609839,CARROLL,Carroll-Rosenwald Specialty Elementary School,ES,2929 W 83RD ST,60652,41.742517,-87.696012,420,340,402,14,2,Level 2+,School Year 2016-2017,ASHBURN
400031,CICS - WRIGHTWOOD,CICS - Wrightwood,ES,8130 S CALIFORNIA AVE,60652,41.745365,-87.692614,765,636,722,25,2,Level 2+,School Year 2016-2017,ASHBURN
610148,CHAVEZ,Cesar E Chavez Multicultural Academic Center ES,ES,4747 S MARSHFIELD AVE,60609,41.807143,-87.666037,965,864,25,928,7,Level 1+,School Year 2016-2017,NEW CITY
610274,JOHNSON,James Weldon Johnson Elementary School,ES,1420 S ALBANY AVE,60623,41.861836,-87.703139,413,372,394,12,2,Level 2+,School Year 2016-2017,NORTH LAWNDALE
609779,ARMSTRONG G,George Armstrong International Studies ES,ES,2110 W GREENLEAF AVE,60645,42.01015,-87.684442,1409,1185,367,603,107,Level 1+,School Year 2016-2017,WEST RIDGE
609964,HAMLINE,John H Hamline Elementary School,ES,4747 S BISHOP ST,60609,41.807242,-87.661175,535,478,37,487,6,Level 2,School Year 2016-2017,NEW CITY
610132,POE,Edgar Allan Poe Elementary Classical School,ES,10538 S LANGLEY AVE,60628,41.70263,-87.606419,208,90,185,11,5,Level 1+,School Year 2016-2017,PULLMAN
609981,HEARST,Phoebe Apperson Hearst Elementary School,ES,4640 S LAMON AVE,60638,41.808175,-87.745726,362,316,135,215,5,Level 1+,School Year 2016-2017,GARFIELD RIDGE
610405,SUDER,Suder Montessori Magnet ES,ES,2022 W WASHINGTON BLVD,60612,41.883215,-87.677636,414,209,230,64,76,Level 1+,School Year 2016-2017,NEAR WEST SIDE
609978,SMITH,Wendell Smith Elementary School,ES,744 E 103RD ST,60628,41.707558,-87.60466,355,320,354,1,0,Level 1+,School Year 2016-2017,PULLMAN
400147,CAMELOT - EXCEL HS,Chicago Excel Academy,HS,1257 W 111TH ST,60643,41.691953,-87.654248,260,239,249,9,0,Level 1,School Year 2016-2017,MORGAN PARK
609884,DEVER,William E Dever Elementary School,ES,3436 N OSCEOLA AVE,60634,41.942552,-87.813132,777,456,16,383,294,Level 1,School Year 2016-2017,DUNNING
610054,MARSH,John L Marsh Elementary School,ES,9822 S EXCHANGE AVE,60617,41.716588,-87.552483,744,641,52,684,5,Level 1,School Year 2016-2017,SOUTH DEERING
400092,CICS - BOND,CICS - Lloyd Bond,ES,13300 S LANGLEY AVE,60827,41.653663,-87.605039,338,311,333,1,0,Level 1,School Year 2016-2017,RIVERDALE
400128,YCCS - CCA ACADEMY,YCCS-CCA Academy HS,HS,1231 S PULASKI RD,60623,41.864943,-87.723662,134,128,133,0,0,Level 1,School Year 2016-2017,NORTH LAWNDALE
400170,NOBLE - ACADEMY HS,Noble - The Noble Academy,HS,1443 N OGDEN AVE,60610,41.906879,-87.645577,506,414,235,226,15,Level 1,School Year 2016-2017,NEAR NORTH SIDE
609927,FOSTER PARK,Foster Park Elementary School,ES,8530 S WOOD ST,60620,41.738425,-87.668099,362,298,340,10,0,Level 1,School Year 2016-2017,AUBURN GRESHAM
400033,CICS - LONGWOOD,CICS - Longwood,HS,1309 W 95TH ST,60643,41.721221,-87.655768,1329,1221,1307,8,2,Level 2,School Year 2016-2017,WASHINGTON HEIGHTS
610200,THORP J,James N Thorp Elementary School,ES,8914 S BUFFALO AVE,60617,41.733324,-87.54428,317,292,243,65,5,Level 2,School Year 2016-2017,SOUTH CHICAGO
609876,DAVIS N,Nathan S Davis Elementary School,ES,3014 W 39TH PL,60632,41.821852,-87.700202,737,651,13,701,18,Level 1,School Year 2016-2017,BRIGHTON PARK
609815,BOUCHET,Edward A Bouchet Math & Science Academy ES,ES,7355 S JEFFERY BLVD,60649,41.760847,-87.576075,611,547,600,5,0,Level 1+,School Year 2016-2017,SOUTH SHORE
609713,HYDE PARK HS,Hyde Park Academy High School,HS,6220 S STONY ISLAND AVE,60637,41.782257,-87.586615,852,803,840,7,1,Level 2,School Year 2016-2017,WOODLAWN
610009,GALILEO,Galileo Math & Science Scholastic Academy ES,ES,820 S CARPENTER ST,60607,41.871255,-87.653366,571,334,130,334,42,Level 1+,School Year 2016-2017,NEAR WEST SIDE
610032,GREEN,Wendell E Green Elementary School,ES,1150 W 96TH ST,60643,41.719292,-87.6525,366,306,351,3,0,Level 1+,School Year 2016-2017,WASHINGTON HEIGHTS
610542,WEST RIDGE,West Ridge Elementary School,ES,6700 N WHIPPLE ST,60645,42.002959,-87.705917,819,651,56,187,292,Level 1+,School Year 2016-2017,WEST RIDGE
609834,LITTLE VILLAGE,Little Village Elementary School,ES,2620 S LAWNDALE AVE,60623,41.843698,-87.717319,784,708,4,778,1,Level 1,School Year 2016-2017,SOUTH LAWNDALE
610212,ALBANY PARK,Albany Park Multicultural Academy,MS,4929 N SAWYER AVE,60625,41.971504,-87.710609,289,277,16,227,15,Level 1+,School Year 2016-2017,ALBANY PARK
609975,HAY,John Hay Elementary Community Academy,ES,1018 N LARAMIE AVE,60651,41.899171,-87.755813,383,334,331,47,2,Level 2+,School Year 2016-2017,AUSTIN
609723,MARSHALL HS,John Marshall Metropolitan High School,HS,3250 W ADAMS ST,60624,41.878444,-87.70805,343,335,336,5,0,Level 2,School Year 2016-2017,EAST GARFIELD PARK
609707,ROBESON HS,Paul Robeson High School,HS,6835 S NORMAL BLVD,60621,41.769714,-87.637153,123,118,120,1,0,Level 3,School Year 2016-2017,ENGLEWOOD
609985,HEFFERAN,Helen M Hefferan Elementary School,ES,4409 W WILCOX ST,60624,41.878665,-87.735802,347,302,340,4,2,Level 1,School Year 2016-2017,WEST GARFIELD PARK
610081,SHERIDAN,Mark Sheridan Math & Science Academy,ES,533 W 27TH ST,60616,41.8444,-87.64134,560,270,100,128,99,Level 1+,School Year 2016-2017,BRIDGEPORT
610206,TWAIN,Mark Twain Elementary School,ES,5134 S LOTUS AVE,60638,41.799046,-87.758928,1132,894,14,955,154,Level 1+,School Year 2016-2017,GARFIELD RIDGE
610116,PARKSIDE,Parkside Elementary Community Academy,ES,6938 S EAST END AVE,60649,41.768555,-87.582954,238,210,232,3,1,Level 1+,School Year 2016-2017,SOUTH SHORE
400102,URBAN PREP - WEST HS,Urban Prep Charter Academy for Young Men - West,HS,1326 W 14TH PL,60608,41.86254,-87.660107,225,197,220,3,0,Level 2,School Year 2016-2017,NEAR WEST SIDE
609875,DARWIN,Charles R Darwin Elementary School,ES,3116 W BELDEN AVE,60647,41.923323,-87.705413,517,404,35,435,31,Level 1,School Year 2016-2017,LOGAN SQUARE
610229,PRITZKER,A.N. Pritzker School,ES,2009 W SCHILLER ST,60622,41.907053,-87.677761,741,325,203,253,197,Level 1,School Year 2016-2017,WEST TOWN
609921,TELPOCHCALLI,Telpochcalli Elementary School,ES,2832 W 24TH BLVD,60623,41.847947,-87.696006,280,242,5,269,4,Level 1,School Year 2016-2017,SOUTH LAWNDALE
610305,LELAND,George Leland Elementary School,ES,512 S LAVERGNE AVE,60644,41.873587,-87.749276,415,363,405,6,2,Level 2+,School Year 2016-2017,AUSTIN
609979,HEALY,Robert Healy Elementary School,ES,3010 S PARNELL AVE,60616,41.839595,-87.640341,1414,1162,14,284,111,Level 1+,School Year 2016-2017,BRIDGEPORT
400053,NOBLE - GOLDER HS,Noble - Golder College Prep,HS,1454 W SUPERIOR ST,60642,41.895282,-87.664483,670,602,102,539,12,Level 1+,School Year 2016-2017,WEST TOWN
609807,HAMPTON,Lionel Hampton Fine & Performing Arts ES,ES,3434 W 77TH ST,60652,41.753457,-87.708731,533,462,231,290,5,Level 2+,School Year 2016-2017,ASHBURN
609950,ORTIZ DE DOMINGUEZ,Josefa Ortiz De Dominguez Elementary School,ES,3000 S LAWNDALE AVE,60623,41.838791,-87.71719,534,420,1,530,1,Inability to Rate,School Year 2016-2017,SOUTH LAWNDALE
610363,DISNEY,Walt Disney Magnet Elementary School,ES,4140 N MARINE DR,60613,41.956816,-87.646083,1562,900,672,352,301,Level 1+,School Year 2016-2017,UPTOWN
609991,HERZL,Theodore Herzl Elementary School,ES,3711 W DOUGLAS BLVD,60623,41.862081,-87.718994,585,511,539,11,2,Level 1,School Year 2016-2017,NORTH LAWNDALE
609820,BURLEY,Augustus H Burley Elementary School,ES,1630 W BARRY AVE,60657,41.937937,-87.669853,533,89,16,112,328,Level 1+,School Year 2016-2017,LAKE VIEW
610228,WHITTIER,John Greenleaf Whittier Elementary School,ES,1900 W 23RD ST,60608,41.850481,-87.673392,229,211,0,227,2,Level 2+,School Year 2016-2017,LOWER WEST SIDE
400048,LEARN - EXCEL,L.E.A.R.N. - Excel Campus,ES,3021 W CARROLL AVE,60612,41.874687,-87.686568,415,365,401,12,0,Level 1,School Year 2016-2017,NEAR WEST SIDE
609959,HAINES,John Charles Haines Elementary School,ES,247 W 23RD PL,60616,41.849958,-87.633806,686,572,105,11,2,Level 1+,School Year 2016-2017,ARMOUR SQUARE
609769,GRAHAM HS,Ray Graham Training Center High School,HS,2347 S WABASH AVE,60616,41.849675,-87.625315,116,109,62,49,1,Inability to Rate,School Year 2016-2017,NEAR SOUTH SIDE
400064,PERSPECTIVES - JOSLIN HS,Perspectives - Rodney D. Joslin,HS,1930 S ARCHER AVE,60616,41.855999,-87.628531,388,335,337,39,2,Level 1,School Year 2016-2017,NEAR SOUTH SIDE
610090,MURRAY,Phillip Murray Elementary Language Academy,ES,5335 S KENWOOD AVE,60615,41.798535,-87.59334,520,303,466,16,6,Level 1,School Year 2016-2017,HYDE PARK
400059,NORTH LAWNDALE - COLLINS HS,North Lawndale College Prep - Collins,HS,1313 S SACRAMENTO DR,60623,41.864146,-87.700681,351,340,348,2,0,Level 2,School Year 2016-2017,NORTH LAWNDALE
609907,ERICSON,Leif Ericson Elementary Scholastic Academy,ES,3600 W 5TH AVE,60624,41.875744,-87.715804,476,411,449,4,0,Level 1,School Year 2016-2017,EAST GARFIELD PARK
610319,EVERGREEN,Evergreen Academy Middle School,MS,3537 S PAULINA ST,60609,41.829356,-87.667817,316,297,4,287,16,Level 1,School Year 2016-2017,MCKINLEY PARK
400049,LEGACY,Legacy Charter School,ES,3318 W OGDEN AVE,60623,41.856859,-87.730348,466,410,445,12,0,Level 1,School Year 2016-2017,NORTH LAWNDALE
609832,BYRNE,Michael M Byrne Elementary School,ES,5329 S OAK PARK AVE,60638,41.795031,-87.791544,672,360,9,421,235,Level 1,School Year 2016-2017,GARFIELD RIDGE
610057,FAIRFIELD,Fairfield Elementary Academy,ES,6201 S FAIRFIELD AVE,60629,41.780904,-87.692115,577,514,117,446,4,Level 2+,School Year 2016-2017,CHICAGO LAWN
610196,SWIFT,George B Swift Elementary Specialty School,ES,5900 N WINTHROP AVE,60660,41.989139,-87.658296,690,506,183,203,102,Level 1+,School Year 2016-2017,EDGEWATER
609954,GREGORY,John Milton Gregory Elementary School,ES,3715 W POLK ST,60624,41.870742,-87.718666,350,307,344,5,0,Level 1,School Year 2016-2017,EAST GARFIELD PARK
609837,CARNEGIE,Andrew Carnegie Elementary School,ES,1414 E 61ST PL,60637,41.783368,-87.590795,636,504,622,9,2,Level 1,School Year 2016-2017,WOODLAWN
609741,HUBBARD HS,Gurdon S Hubbard High School,HS,6200 S HAMLIN AVE,60629,41.780526,-87.718014,1778,1678,120,1610,36,Level 1,School Year 2016-2017,WEST LAWN
610182,SOLOMON,Hannah G Solomon Elementary School,ES,6206 N HAMLIN AVE,60659,41.993942,-87.724043,348,174,18,48,142,Level 1+,School Year 2016-2017,NORTH PARK
400079,ACERO - ZIZUMBO,Acero Charter Schools - SPC Daniel Zizumbo,ES,4248 W 47TH ST,60632,41.810135,-87.730495,619,539,1,596,10,Level 1+,School Year 2016-2017,ARCHER HEIGHTS
609733,SULLIVAN HS,Roger C Sullivan High School,HS,6631 N BOSWORTH AVE,60626,42.002688,-87.669192,714,641,296,243,42,Level 2+,School Year 2016-2017,ROGERS PARK
610088,MOZART,Wolfgang A Mozart Elementary School,ES,2200 N HAMLIN AVE,60647,41.92091,-87.721888,644,590,23,603,9,Level 1,School Year 2016-2017,LOGAN SQUARE
400017,ASPIRA - HAUGAN,ASPIRA Charter School - Haugan Middle School,MS,3729 W LELAND AVE,60625,41.966406,-87.721825,422,403,14,385,8,Level 2+,School Year 2016-2017,ALBANY PARK
609729,SCHURZ HS,Carl Schurz High School,HS,3601 N MILWAUKEE AVE,60641,41.946365,-87.735612,1736,1599,177,1415,94,Level 2+,School Year 2016-2017,IRVING PARK
400040,FRAZIER CHARTER,Frazier Preparatory Academy Charter School,ES,3711 W DOUGLAS BLVD,60623,41.862077,-87.717642,363,320,357,5,0,Level 2+,School Year 2016-2017,NORTH LAWNDALE
610304,PHOENIX MILITARY HS,Phoenix Military Academy High School,HS,145 S CAMPBELL AVE,60612,41.879118,-87.68696,533,503,90,427,3,Level 1+,School Year 2016-2017,NEAR WEST SIDE
400069,POLARIS,Polaris Charter Academy,ES,620 N SAWYER AVE,60624,41.89255,-87.707796,432,390,394,32,1,Level 1,School Year 2016-2017,HUMBOLDT PARK
610074,MONROE,James Monroe Elementary School,ES,3651 W SCHUBERT AVE,60647,41.929989,-87.719224,822,750,19,776,17,Level 2+,School Year 2016-2017,LOGAN SQUARE
610073,MITCHELL,Ellen Mitchell Elementary School,ES,2233 W OHIO ST,60612,41.892082,-87.683185,407,193,54,192,147,Level 1,School Year 2016-2017,WEST TOWN
610155,SAUGANASH,Sauganash Elementary School,ES,6040 N KILPATRICK AVE,60646,41.991169,-87.745951,605,178,16,132,313,Level 1+,School Year 2016-2017,FOREST GLEN
609719,LAKE VIEW HS,Lake View High School,HS,4015 N ASHLAND AVE,60613,41.954764,-87.668953,1387,1122,127,980,186,Level 1,School Year 2016-2017,LAKE VIEW
610323,BOWEN HS,Bowen High School,HS,2710 E 89TH ST,60617,41.734627,-87.55755,293,271,228,63,1,Level 2+,School Year 2016-2017,SOUTH CHICAGO
610055,FARADAY,Michael Faraday Elementary School,ES,3250 W MONROE ST,60624,41.879714,-87.708092,284,244,278,5,1,Level 1,School Year 2016-2017,EAST GARFIELD PARK
609922,BELMONT-CRAGIN,Belmont-Cragin Elementary School,ES,5252 W PALMER ST,60639,41.92095,-87.757343,562,382,20,521,12,Level 2+,School Year 2016-2017,BELMONT CRAGIN
